Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
280223T2T3c-0143,316387.410,4510511.540,-71.5375098739,-49.5301646927,279.708,270.945535083
280223T2T3c-0144,316386.913,4510510.934,-71.5375170174,-49.5301699876,279.829,271.031193901
280223T2T3c-0145,316386.501,4510510.276,-71.5375230116,-49.5301757755,280.004,271.118614406
280223T2T3c-0146,316386.046,4510509.642,-71.5375295882,-49.5301813348,280.152,271.204355963
280223T2T3c-0147,316385.684,4510508.998,-71.5375348856,-49.5301870121,280.410,271.291069677
280223T2T3c-0148,316385.235,4510508.230,-71.5375414418,-49.5301937773,280.485,271.400238424
280223T2T3c-0149,316384.847,4510507.648,-71.5375470693,-49.5301988896,280.649,271.490390303
280223T2T3c-0150,316384.436,4510507.076,-71.5375530097,-49.530203905,280.788,271.587264311
280223T2T3c-0151,316383.990,4510506.502,-71.5375594342,-49.5302089278,280.894,271.694537881
280223T2T3c-0152,316383.588,4510505.856,-71.5375652847,-49.530214611,281.108,271.818382484
280223T2T3c-0153,316383.163,4510505.142,-71.5375714844,-49.5302208982,281.175,271.964681885
280223T2T3c-0154,316382.718,4510504.453,-71.5375779487,-49.5302269547,281.388,272.120014626
280223T2T3c-0155,316382.187,4510503.763,-71.5375856006,-49.5302329941,281.488,272.294076349
280223T2T3c-0156,316381.740,4510503.102,-71.5375920794,-49.5302387984,281.715,272.468145507
280223T2T3c-0157,316381.291,4510502.388,-71.5375986105,-49.5302450784,281.786,272.663576266
280223T2T3c-0158,316380.795,4510501.684,-71.5376057858,-49.5302512542,282.063,272.86651656
280223T2T3c-0159,316380.339,4510500.953,-71.5376124214,-49.5302576848,282.137,273.078362839
280223T2T3c-0160,316379.916,4510500.240,-71.5376185931,-49.5302639636,282.275,273.28579552
280223T2T3c-0161,316379.459,4510499.536,-71.53762523,-49.5302701513,282.448,273.492459474
280223T2T3c-0162,316379.012,4510498.890,-71.5376317018,-49.5302758208,282.552,273.681232951
280223T2T3c-0163,316378.593,4510498.152,-71.5376378299,-49.5302823255,282.630,273.887684058
280223T2T3c-0164,316378.242,4510497.424,-71.5376430146,-49.5302887609,282.887,274.0823839
280223T2T3c-0165,316377.786,4510496.695,-71.5376496493,-49.5302951735,282.952,274.273996434
280223T2T3c-0166,316377.394,4510496.062,-71.5376553557,-49.5303007428,283.111,274.432432654
280223T2T3c-0167,316377.153,4510495.493,-71.5376589478,-49.5303057828,283.185,274.564409328
280223T2T3c-0168,316376.767,4510494.888,-71.5376645584,-49.5303111024,283.331,274.701583976
280223T2T3c-0169,316376.356,4510494.260,-71.5376705248,-49.530316621,283.386,274.835152847
280223T2T3c-0170,316375.968,4510493.616,-71.5376761812,-49.5303222904,283.573,274.960492421
280223T2T3c-0171,316375.617,4510492.768,-71.5376814217,-49.5303298042,283.685,275.105852077
280223T2T3c-0172,316375.441,4510492.138,-71.5376841448,-49.530335412,283.811,275.200807123
280223T2T3c-0173,316374.991,4510491.744,-71.5376905407,-49.5303388162,283.992,275.260369238
280223T2T3c-0174,316374.486,4510491.251,-71.5376977421,-49.5303430932,284.112,275.329103414
280223T2T3c-0175,316373.982,4510490.440,-71.5377050776,-49.5303502281,284.144,275.429759987
280223T2T3c-0176,316373.465,4510489.776,-71.5377125243,-49.5303560382,284.340,275.506641982
280223T2T3c-0177,316373.039,4510488.982,-71.5377187751,-49.5303630439,284.443,275.591314445
280223T2T3c-0178,316372.600,4510488.223,-71.5377251891,-49.5303697313,284.462,275.668372205
280223T2T3c-0179,316372.105,4510487.422,-71.5377323958,-49.5303767791,284.649,275.747207368
280223T2T3c-0180,316371.552,4510486.498,-71.5377404604,-49.5303849145,284.710,275.83592528
280223T2T3c-0181,316371.068,4510485.621,-71.5377475506,-49.5303926486,284.742,275.918439129
280223T2T3c-0182,316370.522,4510484.715,-71.5377555103,-49.5304006244,284.811,276.004149958
280223T2T3c-0183,316370.028,4510483.902,-71.5377627087,-49.5304077803,284.958,276.080976394
280223T2T3c-0184,316369.475,4510483.115,-71.5377707096,-49.5304146847,285.023,276.156885308
280223T2T3c-0185,316368.903,4510482.193,-71.5377790357,-49.5304227965,285.007,276.242690623
280223T2T3c-0186,316368.364,4510481.334,-71.5377868768,-49.5304303521,285.142,276.321333445
280223T2T3c-0187,316367.841,4510480.488,-71.537794491,-49.5304377957,285.137,276.39655899
280223T2T3c-0188,316367.320,4510479.630,-71.5378020832,-49.5304453478,285.175,276.469173381
280223T2T3c-0189,316366.843,4510478.778,-71.5378090651,-49.5304528593,285.319,276.534240595
280223T2T3c-0190,316366.342,4510478.055,-71.5378163184,-49.5304592044,285.316,276.586721478
280223T2T3c-0191,316365.821,4510477.326,-71.5378238505,-49.5304655973,285.333,276.634613414
280223T2T3c-0192,316365.256,4510476.589,-71.5378319938,-49.5304720487,285.399,276.678353707
280223T2T3c-0193,316364.810,4510475.782,-71.5378385268,-49.5304791653,285.442,276.716161005
280223T2T3c-0194,316364.293,4510474.942,-71.5378460554,-49.5304865568,285.429,276.75093047
280223T2T3c-0195,316363.645,4510474.034,-71.5378554242,-49.5304945197,285.438,276.784491398
280223T2T3c-0196,316362.910,4510473.220,-71.5378659503,-49.5305016116,285.479,276.813450117
280223T2T3c-0197,316362.236,4510472.333,-71.5378756683,-49.5305093779,285.463,276.840704859
280223T2T3c-0198,316361.704,4510471.445,-71.5378834263,-49.5305171962,285.556,276.865289988
280223T2T3c-0199,316361.271,4510470.536,-71.5378898274,-49.5305252333,285.567,276.889516207
280223T2T3c-0200,316360.651,4510469.728,-71.5378987631,-49.5305323061,285.599,276.920739017
280223T2T3c-0201,316359.916,4510468.817,-71.5379093344,-49.5305402696,285.509,276.96523262
280223T2T3c-0202,316359.332,4510467.986,-71.5379177838,-49.5305475599,285.638,277.010305518
280223T2T3c-0203,316358.857,4510467.054,-71.5379247754,-49.5305557909,285.714,277.058678272
280223T2T3c-0204,316358.247,4510466.184,-71.5379336019,-49.5305634239,285.697,277.117205347
280223T2T3c-0205,316357.656,4510465.367,-71.5379421414,-49.5305705863,285.667,277.176605184
280223T2T3c-0206,316357.041,4510464.634,-71.5379509732,-49.5305769867,285.716,277.237983706
280223T2T3c-0207,316356.377,4510463.796,-71.5379605303,-49.5305843157,285.675,277.307245201
280223T2T3c-0208,316355.932,4510463.015,-71.5379670375,-49.5305911989,285.792,277.359413493
280223T2T3c-0209,316355.413,4510462.277,-71.5379745462,-49.5305976733,285.776,277.414597071
280223T2T3c-0210,316354.921,4510461.433,-71.5379817316,-49.5306051083,285.807,277.467868689
280223T2T3c-0211,316354.519,4510460.613,-71.5379876632,-49.530612355,285.804,277.510975321
280223T2T3c-0212,316354.002,4510459.890,-71.5379951374,-49.5306186952,285.779,277.554582109
280223T2T3c-0213,316353.516,4510459.029,-71.5380022478,-49.5306262848,285.872,277.592183105
280223T2T3c-0214,316352.874,4510458.217,-71.5380114891,-49.5306333869,285.915,277.630465523
280223T2T3c-0215,316352.368,4510457.410,-71.5380188506,-49.5306404852,285.844,277.656916636
280223T2T3c-0216,316351.865,4510456.569,-71.5380261864,-49.53064789,285.880,277.677543033
280223T2T3c-0217,316351.210,4510455.745,-71.5380356128,-49.5306550959,285.942,277.696197243
280223T2T3c-0218,316350.552,4510454.844,-71.5380451164,-49.5306629929,285.919,277.706717769
280223T2T3c-0219,316350.014,4510454.005,-71.5380529345,-49.5306703691,285.968,277.707810645
280223T2T3c-0220,316349.518,4510453.071,-71.538060217,-49.5306786117,286.054,277.697148585
280223T2T3c-0221,316348.972,4510452.089,-71.5380682122,-49.5306872704,285.965,277.675417903
280223T2T3c-0222,316348.491,4510451.244,-71.5380752461,-49.5306947178,286.042,277.648797791
280223T2T3c-0223,316348.073,4510450.379,-71.5380814197,-49.530702364,286.061,277.614758215
280223T2T3c-0224,316347.627,4510449.562,-71.5380879574,-49.5307095703,285.970,277.577665225
280223T2T3c-0225,316347.105,4510448.661,-71.5380955835,-49.5307175085,286.006,277.532002463
280223T2T3c-0226,316346.722,4510447.897,-71.5381012268,-49.5307242577,285.989,277.490607501
280223T2T3c-0227,316346.307,4510447.172,-71.5381072937,-49.5307306468,286.057,277.449556803
280223T2T3c-0228,316345.832,4510446.958,-71.5381139511,-49.5307324258,286.058,277.435365036
280223-Base3,316492.845,4510566.117,-71.5360288875,-49.5297061983,266.015,256.607261834
280223-Base4,316096.489,4510404.629,-71.5415760551,-49.5310371822,279.792,279.234418716
280223T3T5a-0001,316132.442,4510366.923,-71.541097269,-49.5313869142,279.408,277.844048595
280223T3T5a-0002,316132.467,4510366.915,-71.5410969275,-49.5313869937,279.413,277.843090604
280223T3T5a-0003,316132.448,4510366.935,-71.5410971805,-49.5313868082,279.415,277.844248111
280223T3T5a-0004,316132.558,4510367.421,-71.5410954353,-49.5313824744,279.452,277.85656129
280223T3T5a-0005,316132.554,4510367.898,-71.5410952682,-49.5313781869,279.421,277.872978384
280223T3T5a-0006,316132.527,4510367.863,-71.5410956573,-49.5313784932,279.434,277.872618851
280223T3T5a-0007,316130.848,4510367.322,-71.5411190897,-49.5313828452,279.458,277.93369863
280223T3T5a-0008,316127.779,4510366.210,-71.5411619784,-49.5313919065,279.377,278.206902189
280223T3T5a-0009,316124.487,4510364.867,-71.5412080536,-49.5314029758,279.509,278.506302587
280223T3T5a-0010,316121.306,4510363.654,-71.5412525358,-49.5314129106,279.486,278.633053592
280223T3T5a-0011,316117.882,4510362.398,-71.5413003929,-49.5314231581,279.554,278.75735482
280223T3T5a-0012,316114.777,4510361.121,-71.5413438556,-49.531433691,279.553,278.886955449
280223T3T5a-0013,316111.454,4510359.781,-71.5413903575,-49.5314447239,279.605,278.881769523
280223T3T5a-0014,316108.336,4510358.498,-71.5414340026,-49.5314553068,279.598,278.829900297
280223T3T5a-0015,316105.048,4510357.127,-71.5414800357,-49.5314666288,279.608,278.916675584
280223T3T5a-0016,316101.998,4510355.764,-71.5415227793,-49.5314779511,279.746,279.071963192
280223T3T5a-0017,316098.549,4510354.560,-71.5415709574,-49.5314877236,279.715,279.23039876
280223T3T5a-0018,316095.336,4510353.457,-71.5416158302,-49.5314966601,279.705,279.431280406
280223T3T5a-0019,316091.788,4510352.045,-71.5416654721,-49.5315082716,279.774,279.492906976
280223T3T5a-0020,316088.201,4510350.487,-71.5417157205,-49.5315211832,279.952,279.043197665
280223T3T5a-0021,316084.696,4510349.037,-71.5417647865,-49.5315331491,279.837,278.484503126
280223T3T5a-0022,316081.256,4510347.638,-71.5418129314,-49.5315446765,279.848,278.392468875
280223T3T5a-0023,316077.801,4510346.181,-71.5418613104,-49.5315567205,279.881,278.590334119
280223T3T5a-0024,316074.405,4510344.815,-71.5419088325,-49.5315679646,279.882,278.691631969
280223T3T5a-0025,316070.983,4510343.553,-71.541956665,-49.5315782663,279.912,278.659000295
280223T3T5a-0026,316067.786,4510341.960,-71.5420015455,-49.5315916106,279.880,278.644982464
280223T3T5a-0027,316064.249,4510340.664,-71.5420509817,-49.5316021829,280.027,278.564033448
280223T3T5a-0028,316060.835,4510339.314,-71.5420987448,-49.5316132778,279.981,278.462438825
280223T3T5a-0029,316057.702,4510338.068,-71.5421425801,-49.5316235233,280.008,278.500414553
280223T3T5a-0030,316054.081,4510336.750,-71.5421931862,-49.5316342677,279.858,278.657167088
280223T3T5a-0031,316050.844,4510335.452,-71.5422384815,-49.531644949,279.889,278.751473721
280223T3T5a-0032,316047.478,4510334.132,-71.5422855681,-49.5316557887,279.930,278.878045051
280223T3T5a-0033,316044.020,4510332.711,-71.542333972,-49.5316675081,279.947,279.059721029
280223T3T5a-0034,316040.522,4510331.273,-71.542382936,-49.5316793681,279.990,279.251313068
280223T3T5a-0035,316037.262,4510329.790,-71.5424286352,-49.5316917046,279.938,279.416657862
280223T3T5a-0036,316033.885,4510328.505,-71.5424758575,-49.5317022264,280.057,279.560153756
280223T3T5a-0037,316030.327,4510327.401,-71.5425254942,-49.5317110669,279.949,279.707634189
280223T3T5a-0038,316027.494,4510326.263,-71.5425651374,-49.5317204328,280.352,279.82352748
280223T3T5a-0039,316024.655,4510325.002,-71.5426049208,-49.5317309023,280.154,279.924605029
280223T3T5a-0040,316021.731,4510323.901,-71.5426458031,-49.5317399081,280.182,279.986614478
280223T3T5a-0041,316018.257,4510322.659,-71.5426943446,-49.531750014,280.230,279.951139596
280223T3T5a-0042,316014.920,4510321.127,-71.5427411299,-49.5317627674,280.220,279.773385017
280223T3T5a-0043,316011.613,4510319.730,-71.542787438,-49.5317743167,280.256,279.597928301
280223T3T5a-0044,316008.204,4510318.426,-71.542835111,-49.5317849994,280.232,279.488262791
280223T3T5a-0045,316004.737,4510317.119,-71.5428835862,-49.5317956915,280.330,279.368708218
280223T3T5a-0046,316001.331,4510315.809,-71.5429312207,-49.5318064289,280.263,279.260065387
280223T3T5a-0047,315997.669,4510314.916,-71.5429821949,-49.5318133415,280.181,279.183611546
280223T3T5a-0048,315994.351,4510313.543,-71.5430286439,-49.5318246718,280.301,279.055556759
280223T3T5a-0049,315990.847,4510312.290,-71.5430776048,-49.5318348673,280.277,278.834159094
280223T3T5a-0050,315987.285,4510311.101,-71.5431273366,-49.53184447,280.314,278.839426891
280223T3T5a-0051,315983.534,4510309.933,-71.543179668,-49.5318538266,280.245,279.281532782
280223T3T5a-0052,315980.050,4510308.467,-71.5432284522,-49.5318659421,280.256,279.672333139
280223T3T5a-0053,315976.692,4510306.978,-71.5432755076,-49.5318783025,280.295,279.753315502
280223T3T5a-0054,315972.928,4510305.892,-71.5433279802,-49.5318869182,280.325,279.664715545
280223T3T5a-0055,315969.405,4510304.498,-71.5433772694,-49.5318983748,280.404,279.489899737
280223T3T5a-0056,315965.956,4510303.196,-71.5434254939,-49.5319090271,280.398,279.294394975
280223T3T5a-0057,315965.139,4510303.024,-71.5434368537,-49.5319103246,280.475,279.276042912
280223T3T5a-0058,315965.206,4510303.084,-71.5434359007,-49.5319098058,280.481,279.275378558
280223T3T5a-0059,315964.645,4510302.860,-71.5434437504,-49.5319116483,280.472,279.276649215
280223T3T5a-0060,315962.742,4510301.560,-71.5434706299,-49.5319227521,280.499,279.351034976
280223T3T5a-0061,315960.166,4510300.599,-71.5435066427,-49.5319306053,280.694,279.488419762
280223T3T5a-0062,315957.376,4510299.426,-71.543545709,-49.5319402985,280.798,279.661807154
280223T3T5a-0063,315954.635,4510298.356,-71.5435840507,-49.531949081,280.957,279.852149934
280223T3T5a-0064,315951.592,4510297.293,-71.5436265585,-49.5319577089,281.120,280.108640779
280223T3T5a-0065,315948.907,4510296.052,-71.5436642069,-49.531968045,281.348,280.308987799
280223T3T5a-0066,315945.745,4510294.885,-71.5437084063,-49.5319775713,281.412,280.629277361
280223T3T5a-0067,315942.469,4510293.837,-71.543754124,-49.5319859936,281.592,281.010399211
280223T3T5a-0068,315939.458,4510292.693,-71.543796228,-49.531995359,281.736,281.136287558
280223T3T5a-0069,315936.041,4510291.908,-71.5438437697,-49.5320013751,281.840,280.9476176
280223T3T5a-0070,315932.874,4510290.260,-71.5438882626,-49.532015222,281.978,280.806280667
280223T3T5a-0071,315929.562,4510289.069,-71.5439345441,-49.5320249183,282.153,280.827454561
280223T3T5a-0072,315925.988,4510288.139,-71.5439843211,-49.5320321897,282.320,280.922682883
280223T3T5a-0073,315922.866,4510286.687,-71.5440281013,-49.5320442889,282.425,281.091855274
280223T3T5a-0074,315921.119,4510286.072,-71.5440525076,-49.5320492846,282.547,281.248875996
280223T3T5a-0075,315919.538,4510285.508,-71.5440745982,-49.5320538725,282.637,281.404844349
280223T3T5a-0076,315918.712,4510285.092,-71.5440861962,-49.5320573597,282.606,281.484424369
280223T3T5a-0077,315918.661,4510284.866,-71.5440870058,-49.5320593751,282.610,281.488105775
280223T3T5a-0078,315918.718,4510284.847,-71.5440862277,-49.5320595631,282.601,281.482412942
280223T3T5a-0079,315918.738,4510284.840,-71.5440859548,-49.5320596321,282.605,281.480406744
280223T3T5a-0080,315918.816,4510284.513,-71.5440850306,-49.5320625942,282.525,281.471035353
280223T3T5a-0081,315918.699,4510284.675,-71.5440865703,-49.5320611029,282.590,281.483394173
280223T3T5a-0082,315918.660,4510284.686,-71.5440871036,-49.5320609922,282.584,281.487281952
280223T3T5a-0083,315918.694,4510284.676,-71.5440866389,-49.5320610924,282.586,281.483891361
280223T3T5a-0084,315918.969,4510284.764,-71.5440828011,-49.5320603852,282.581,281.457018155
280223T3T5a-0085,315918.950,4510284.744,-71.5440830728,-49.5320605591,282.585,281.458811061
280223T3T5a-0086,315980.222,4510308.580,-71.5432260248,-49.5318649789,280.338,279.659592103
280223T3T5a-0087,315979.687,4510308.289,-71.5432335468,-49.5318674313,280.328,279.693327508
280223T3T5a-0088,315977.789,4510307.376,-71.5432601767,-49.5318750592,280.295,279.753928583
280223T3T5a-0089,315974.471,4510306.110,-71.5433065758,-49.5318854278,280.255,279.714398932
280223T3T5a-0090,315971.018,4510304.699,-71.5433549064,-49.5318970584,280.344,279.603780132
280223T3T5a-0091,315967.671,4510303.760,-71.5434015534,-49.5319044798,280.436,279.376047643
280223T3T5a-0092,315964.574,4510302.570,-71.543444866,-49.5319142326,280.527,279.286252068
280223T3T5a-0093,315961.500,4510301.206,-71.5434879422,-49.5319255559,280.584,279.408667196
280223T3T5a-0094,315958.231,4510300.183,-71.5435335516,-49.5319337558,280.724,279.609231048
280223T3T5a-0095,315955.501,4510299.205,-71.5435716985,-49.531941715,281.005,279.795922887
280223T3T5a-0096,315952.463,4510297.661,-71.5436143617,-49.5319546666,281.090,280.037567203
280223T3T5a-0097,315949.258,4510296.203,-71.5436592905,-49.5319667947,281.240,280.283459858
280223T3T5a-0098,315946.408,4510295.411,-71.5436990074,-49.531973046,281.404,280.557478326
280223T3T5a-0099,315943.546,4510294.524,-71.5437389343,-49.5319801473,281.552,280.89820568
280223T3T5a-0100,315940.136,4510293.166,-71.5437866467,-49.5319913146,281.670,281.137157198
280223T3T5a-0101,315936.705,4510291.720,-71.5438346901,-49.5320032662,281.889,280.998304256
280223T3T5a-0102,315933.321,4510290.332,-71.5438820576,-49.5320147108,281.919,280.813307393
280223T3T5a-0103,315930.150,4510288.686,-71.5439266049,-49.5320285385,282.151,280.818055018
280223T3T5a-0104,315927.198,4510287.575,-71.5439678789,-49.5320376252,282.253,280.868564917
280223T3T5a-0105,315924.035,4510286.502,-71.5440120483,-49.5320463064,282.334,280.996494083
280223T3T5a-0106,315921.175,4510285.579,-71.5440519645,-49.5320537317,282.540,281.236928394
280223T3T5a-0107,315918.013,4510284.443,-71.5440961495,-49.5320629793,282.619,281.548051619
280223T3T5a-0108,315915.108,4510283.661,-71.5441366212,-49.5320691238,282.753,281.773197439
280223T3T5a-0109,315912.263,4510282.371,-71.5441765016,-49.5320798515,282.878,281.977912913
280223T3T5a-0110,315909.365,4510281.168,-71.5442170732,-49.5320897812,283.044,282.211849358
280223T3T5a-0111,315906.318,4510280.029,-71.544259672,-49.5320990906,283.277,282.508317613
280223T3T5a-0112,315903.338,4510278.475,-71.5443015395,-49.5321121495,283.550,282.835066524
280223T3T5a-0113,315900.291,4510277.298,-71.544344156,-49.5321218003,283.813,283.080854554
280223T3T5a-0114,315897.194,4510275.860,-71.5443875847,-49.5321337812,284.084,283.199980054
280223T3T5a-0115,315894.105,4510274.722,-71.544430763,-49.5321430688,284.435,283.300549777
280223T3T5a-0116,315891.040,4510273.239,-71.5444737709,-49.5321554638,284.756,283.53226927
280223T3T5a-0117,315887.800,4510272.122,-71.5445190242,-49.5321645167,284.926,283.835184836
280223T3T5a-0118,315885.020,4510270.888,-71.5445579812,-49.5321747608,285.275,284.144591589
280223T3T5a-0119,315881.975,4510269.901,-71.5446004816,-49.5321827048,285.556,284.550937018
280223T3T5a-0120,315879.117,4510268.560,-71.5446405654,-49.5321938866,285.979,285.017192176
280223T3T5a-0121,315875.927,4510267.205,-71.5446852395,-49.5322050933,286.281,285.496802265
280223T3T5a-0122,315872.939,4510266.021,-71.5447270449,-49.5322148248,286.580,285.888155342
280223T3T5a-0123,315869.993,4510264.849,-71.5447682649,-49.5322244612,286.960,286.233963871
280223T3T5a-0124,315867.191,4510263.863,-71.54480741,-49.53223247,287.330,286.518568409
280223T3T5a-0125,315864.304,4510263.042,-71.5448476516,-49.5322389702,287.675,286.782547097
280223T3T5a-0126,315861.465,4510261.938,-71.5448873626,-49.5322480281,288.094,287.13629045
280223T3T5a-0127,315858.686,4510260.717,-71.5449262999,-49.5322581555,288.567,287.600693689
280223T3T5a-0128,315856.170,4510259.781,-71.5449614731,-49.5322658018,289.033,288.057662705
280223T3T5a-0129,315853.600,4510258.727,-71.544997447,-49.532274492,289.534,288.573539161
280223T3T5a-0130,315850.721,4510257.562,-71.5450377388,-49.5322840858,290.046,289.218680879
280223T3T5a-0131,315848.164,4510256.563,-71.5450735075,-49.5322922857,290.622,289.848000057
280223T3T5a-0132,315845.652,4510255.582,-71.5451086466,-49.5323003376,291.210,290.513320646
280223T3T5a-0133,315843.509,4510254.472,-71.5451387514,-49.5323096607,291.833,291.169762808
280223T3T5a-0134,315840.937,4510253.755,-71.5451745956,-49.532315322,292.393,291.947290302
280223T3T5a-0135,315839.009,4510252.776,-71.545201671,-49.5323235334,293.066,292.613134353
280223T3T5a-0136,315836.496,4510252.035,-71.5452367119,-49.5323294283,293.670,293.341589859
280223T3T5a-0137,315834.629,4510251.031,-71.5452629567,-49.5323378827,294.326,293.891825658
280223T3T5a-0138,315832.520,4510250.083,-71.5452925166,-49.5323457605,294.937,294.461249897
280223T3T5a-0139,315830.847,4510249.533,-71.5453158711,-49.5323501943,295.532,294.898737818
280223T3T5a-0140,315829.180,4510248.830,-71.5453392142,-49.5323560048,296.095,295.394145854
280223T3T5a-0141,315827.377,4510247.872,-71.545364554,-49.5323640654,296.751,295.997378477
280223T3T5a-0142,315825.356,4510247.406,-71.5453926739,-49.5323676386,297.443,296.614023937
280223T3T5a-0143,315823.470,4510246.725,-71.5454190303,-49.5323731848,298.130,297.268228925
280223T3T5a-0144,315821.499,4510245.875,-71.5454466392,-49.5323802238,298.830,298.014505982
280223T3T5a-0145,315819.958,4510245.128,-71.5454682633,-49.532386468,299.528,298.634292798
280223T3T5a-0146,315818.068,4510244.587,-71.5454946096,-49.532390755,300.246,299.33326643
280223T3T5a-0147,315816.275,4510243.804,-71.5455197297,-49.532397246,300.968,300.059285082
280223T3T5a-0148,315814.734,4510243.030,-71.5455413665,-49.5324037327,301.590,300.704964162
280223T3T5a-0149,315813.123,4510241.875,-71.5455641476,-49.5324136218,302.274,301.441542344
280223T3T5a-0150,315811.671,4510241.224,-71.5455844981,-49.5324190303,302.924,302.022750493
280223T3T5a-0151,315809.998,4510240.780,-71.5456078032,-49.5324225116,303.589,302.634059784
280223T3T5a-0152,315808.392,4510239.852,-71.5456304093,-49.5324303624,304.152,303.304915056
280223T3T5a-0153,315806.895,4510239.300,-71.5456513349,-49.5324348676,304.824,303.897301675
280223T3T5a-0154,315804.940,4510238.903,-71.5456785114,-49.5324378408,305.570,304.66898504
280223T3T5a-0155,315803.285,4510238.117,-71.5457017277,-49.5324444007,306.299,305.442488263
280223T3T5a-0156,315801.933,4510237.529,-71.5457206683,-49.5324492735,306.819,306.0907095
280223T3T5a-0157,315800.801,4510236.930,-71.5457365766,-49.532454312,307.443,306.659640004
280223T3T5a-0158,315799.372,4510236.103,-71.5457566919,-49.532461309,308.038,307.390045349
280223T3T5a-0159,315797.503,4510235.730,-71.5457826698,-49.5324640927,308.757,308.222386014
280223T3T5a-0160,315796.007,4510235.244,-71.5458035509,-49.5324680051,309.402,308.923075557
280223T3T5a-0161,315794.743,4510234.863,-71.5458211798,-49.5324710445,310.085,309.515320963
280223T3T5a-0162,315792.839,4510234.001,-71.5458478694,-49.5324782116,310.830,310.434186092
280223T3T5a-0163,315791.094,4510233.281,-71.5458722975,-49.5324841511,311.586,311.235359818
280223T3T5a-0164,315789.546,4510232.629,-71.545893974,-49.5324895393,312.328,311.912432109
280223T3T5a-0165,315787.724,4510232.181,-71.5459193381,-49.5324930112,313.041,312.639446586
280223T3T5a-0166,315786.049,4510231.567,-71.5459427502,-49.5324980194,313.770,313.30853017
280223T3T5a-0167,315784.173,4510230.838,-71.5459689912,-49.5325039998,314.589,314.059150221
280223T3T5a-0168,315782.805,4510230.287,-71.5459881354,-49.5325085352,315.368,314.619729871
280223T3T5a-0169,315781.316,4510229.853,-71.5460088955,-49.5325119825,315.936,315.231552699
280223T3T5a-0170,315780.096,4510229.020,-71.5460261281,-49.5325190969,316.600,315.814022058
280223T3T5a-0171,315778.992,4510228.797,-71.5460414743,-49.5325207652,317.101,316.284493219
280223T3T5a-0172,315777.872,4510227.931,-71.5460573418,-49.5325282065,317.856,316.877997009
280223T3T5a-0173,315776.742,4510227.480,-71.5460731534,-49.5325319156,318.255,317.423797253
280223T3T5a-0174,315775.445,4510227.597,-71.5460910054,-49.53253047,318.768,317.933829821
280223T3T5a-0175,315774.384,4510226.636,-71.5461061027,-49.5325387829,319.441,318.562199333
280223T3T5a-0176,315773.009,4510226.034,-71.5461253674,-49.5325437744,319.867,319.250317072
280223T3T5a-0177,315772.013,4510225.427,-71.5461394019,-49.5325489261,320.711,319.793232156
280223T3T5a-0178,315770.616,4510225.119,-71.546158833,-49.5325512691,321.312,320.433315518
280223T3T5a-0179,315769.235,4510224.582,-71.5461781502,-49.5325556747,321.831,321.11568709
280223T3T5a-0180,315768.135,4510224.067,-71.5461935776,-49.532559968,322.585,321.673580415
280223T3T5a-0181,315766.693,4510223.427,-71.5462137851,-49.5325652806,323.068,322.381503911
280223T3T5a-0182,315765.278,4510222.991,-71.5462335246,-49.5325687683,323.807,323.002257157
280223T3T5a-0183,315764.001,4510222.471,-71.546251398,-49.5325730527,324.620,323.564847746
280223T3T5a-0184,315762.479,4510221.893,-71.5462726811,-49.5325777839,325.205,324.195534745
280223T3T5a-0185,315761.200,4510221.056,-71.5462907302,-49.5325849162,325.814,324.786478511
280223T3T5a-0186,315759.990,4510220.232,-71.5463078206,-49.5325919528,326.495,325.33678824
280223T3T5a-0187,315758.044,4510219.360,-71.5463350948,-49.5325991968,327.248,326.105865335
280223T3T5a-0188,315756.653,4510218.774,-71.546354573,-49.5326040397,327.836,326.64111816
280223T3T5a-0189,315754.795,4510218.108,-71.5463805361,-49.5326094594,328.366,327.308770678
280223T3T5a-0190,315753.242,4510217.671,-71.5464021813,-49.5326129141,328.979,327.816182688
280223T3T5a-0191,315751.384,4510216.963,-71.546428164,-49.5326187112,329.562,328.398031158
280223T3T5a-0192,315748.823,4510216.209,-71.546463874,-49.532624708,330.225,329.083291504
280223T3T5a-0193,315746.469,4510215.523,-71.5464966943,-49.5326301566,330.872,329.64628827
280223T3T5a-0194,315744.337,4510214.660,-71.5465265323,-49.5326372632,331.331,330.102177063
280223T3T5a-0195,315743.218,4510214.500,-71.5465420563,-49.5326383607,331.643,330.302729345
280223T3T5a-0196,315742.155,4510214.276,-71.5465568369,-49.5326400504,331.610,330.480632885
280223T3T5a-0197,315739.782,4510213.480,-71.546589971,-49.5326464816,332.153,330.834102111
280223T3T5a-0198,315737.072,4510212.803,-71.5466277022,-49.5326517411,332.499,331.175861381
280223T3T5a-0199,315734.868,4510212.392,-71.5466583231,-49.5326547642,332.762,331.425048845
280223T3T5a-0200,315731.913,4510211.919,-71.5466993415,-49.532658116,332.930,331.71891754
280223T3T5a-0201,315728.895,4510211.482,-71.5467412129,-49.5326611252,333.154,331.962824314
280223T3T5a-0202,315725.567,4510211.152,-71.5467873143,-49.5326630786,333.289,332.215292058
280223T3T5a-0203,315722.459,4510210.478,-71.5468305389,-49.53266819,333.452,332.482354316
280223T3T5a-0204,315719.321,4510210.007,-71.546874083,-49.5326714682,333.539,332.70816895
