Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
070323-P1-0304,403451.776,4428346.805,-70.3553445137,-50.2890971903,431.857,433.524382217
070323-P1-0305,403447.988,4428350.469,-70.355396738,-50.2890636271,432.169,433.6953407
070323-P1-0306,403444.173,4428353.816,-70.355449422,-50.2890329096,432.442,433.803970508
070323-P1-0307,403441.334,4428357.570,-70.355488305,-50.2889986924,432.628,433.940594808
070323-P1-0308,403437.228,4428360.540,-70.3555451691,-50.2889713169,432.774,434.132459812
070323-P1-0309,403433.116,4428364.299,-70.3556019158,-50.2889368464,432.967,434.304688815
070323-P1-0310,403429.350,4428368.018,-70.3556538168,-50.2889027921,433.151,434.407004942
070323-P1-0311,403425.737,4428371.811,-70.3557035518,-50.2888680976,433.229,434.618407556
070323-P1-0312,403421.517,4428374.649,-70.3557620492,-50.2888418901,433.238,434.899167865
070323-P1-0313,403418.561,4428378.919,-70.3558024419,-50.2888030143,433.303,435.124680152
070323-P1-0314,403414.349,4428382.464,-70.3558606462,-50.2887704514,433.303,435.155709551
070323-P1-0315,403410.548,4428385.814,-70.3559131324,-50.288739709,433.341,435.009999571
070323-P1-0316,403407.345,4428389.221,-70.3559572118,-50.288708552,433.386,434.82172639
070323-P1-0317,403404.813,4428392.326,-70.3559919517,-50.2886802201,433.551,434.752400249
070323-P1-0318,403401.712,4428395.744,-70.3560345968,-50.2886489809,433.525,434.886554386
070323-P1-0319,403401.009,4428396.429,-70.3560442874,-50.2886427069,433.529,434.936807069
070323-P1-0320,403400.942,4428396.370,-70.3560452427,-50.2886432264,433.548,434.934296849
070323-P1-0321,403398.212,4428399.537,-70.3560827454,-50.2886143046,433.567,435.138013488
070323-P1-0322,403393.973,4428403.375,-70.3561412533,-50.2885791028,433.554,435.191201399
070323-P1-0323,403389.755,4428407.878,-70.3561992964,-50.2885379253,433.594,435.205931608
070323-P1-0324,403385.868,4428412.163,-70.3562527501,-50.288498762,433.653,435.156692519
070323-P1-0325,403381.873,4428416.176,-70.3563077888,-50.2884620266,433.569,434.85826821
070323-P1-0326,403378.007,4428420.577,-70.3563609179,-50.2884218237,433.592,434.5157123
070323-P1-0327,403374.343,4428424.617,-70.3564113044,-50.2883848997,433.599,434.419814629
070323-P1-0328,403371.929,4428426.925,-70.3564445916,-50.2883637529,433.638,434.579892737
070323-P1-0329,403368.578,4428430.383,-70.3564907342,-50.2883321129,433.684,434.925865303
070323-P1-0330,403365.558,4428434.112,-70.3565321624,-50.2882980906,433.570,435.127995831
070323-P1-0331,403361.433,4428437.793,-70.3565891099,-50.2882643188,433.643,435.190874962
070323-P1-0332,403357.826,4428441.655,-70.3566387416,-50.2882290044,433.611,435.135289727
070323-P1-0333,403354.383,4428445.311,-70.3566861245,-50.288195569,433.688,435.16539096
070323-P1-0334,403350.771,4428449.050,-70.3567358577,-50.2881613597,433.687,435.18008741
070323-P1-0335,403347.463,4428452.403,-70.3567814234,-50.2881306707,433.660,435.048444454
