Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
080323T3T4a-0018,481152.202,4451554.123,-69.2634723106,-50.087978573,157.564,156.938504922
080323T3T4a-0019,481152.127,4451558.604,-69.263473138,-50.0879382693,157.654,156.968075406
080323T3T4a-0020,481151.768,4451562.730,-69.263477953,-50.0879011494,157.654,157.005260777
080323T3T4a-0021,481151.356,4451566.679,-69.2634835175,-50.0878656197,157.694,157.084476569
080323T3T4a-0022,481151.161,4451570.777,-69.2634860413,-50.0878287568,157.708,157.228256998
080323T3T4a-0023,481150.878,4451575.257,-69.2634897764,-50.0877884555,157.796,157.37824877
080323T3T4a-0024,481150.631,4451579.735,-69.2634930083,-50.0877481734,157.770,157.4475175
080323T3T4a-0025,481150.415,4451583.938,-69.2634958205,-50.0877103655,157.861,157.46264881
080323T3T4a-0026,481150.155,4451588.318,-69.263499239,-50.0876709643,157.849,157.498279941
080323T3T4a-0027,481149.784,4451592.994,-69.2635041945,-50.0876288974,157.937,157.629443708
080323T3T4a-0028,481149.530,4451597.591,-69.2635075184,-50.0875875448,157.900,157.788251176
080323T3T4a-0029,481149.214,4451602.226,-69.2635117071,-50.0875458484,157.967,157.842634991
080323T3T4a-0030,481148.951,4451606.952,-69.2635151504,-50.0875033352,157.967,157.747093809
080323T3T4a-0031,481148.836,4451611.514,-69.263516533,-50.0874623018,157.984,157.649861372
080323T3T4a-0032,481148.284,4451615.917,-69.2635240321,-50.0874226845,158.103,157.693563351
080323T3T4a-0033,481148.110,4451620.104,-69.2635262579,-50.0873850218,158.158,157.778773712
080323T3T4a-0034,481147.839,4451623.866,-69.2635298605,-50.0873511784,158.159,157.880546148
080323T3T4a-0035,481147.653,4451627.718,-69.2635322706,-50.0873165283,158.181,158.0093261
080323T3T4a-0036,481147.312,4451631.750,-69.2635368385,-50.0872802544,158.329,158.207666901
080323T3T4a-0037,481147.161,4451635.670,-69.2635387559,-50.0872449938,158.372,158.386964888
080323T3T4a-0038,481146.686,4451639.573,-69.2635452032,-50.0872098759,158.521,158.447327194
080323T3T4a-0039,481146.312,4451643.454,-69.2635502398,-50.087174959,158.770,158.378642945
080323T3T4a-0040,481146.067,4451647.187,-69.2635534804,-50.0871413773,158.225,158.282575308
080323T3T4a-0041,481145.617,4451651.181,-69.2635595738,-50.0871054417,158.511,158.23850464
080323T3T4a-0042,481145.338,4451654.943,-69.2635632883,-50.0870715981,158.493,158.260465644
080323T3T4a-0043,481144.813,4451659.252,-69.2635704145,-50.087032827,158.396,158.293354605
080323T3T4a-0044,481144.646,4451662.337,-69.2635725967,-50.0870050758,158.888,158.339369838
080323T3T4a-0045,481144.608,4451665.012,-69.263572996,-50.0869810161,159.092,158.403036706
080323T3T4a-0046,481144.610,4451669.111,-69.2635727658,-50.0869441505,159.085,158.535626028
080323T3T4a-0047,481144.183,4451672.862,-69.2635785496,-50.0869104011,159.124,158.663804593
080323T3T4a-0048,481143.986,4451676.849,-69.2635811067,-50.0868745365,159.251,158.845461009
080323T3T4a-0049,481143.901,4451680.947,-69.2635820928,-50.0868376771,159.349,159.089653114
080323T3T4a-0050,481143.651,4451684.936,-69.2635853906,-50.0868017928,159.362,159.318664605
080323T3T4a-0051,481143.253,4451689.088,-69.2635907492,-50.0867644378,159.519,159.469736285
080323T3T4a-0052,481143.407,4451693.366,-69.2635883856,-50.0867259671,159.569,159.54729601
080323T3T4a-0053,481143.203,4451697.449,-69.2635910358,-50.0866892389,159.697,159.558822786
080323T3T4a-0054,481142.794,4451701.656,-69.2635965454,-50.0866513889,159.742,159.544410251
080323T3T4a-0055,481142.567,4451705.746,-69.2635995168,-50.0866145969,159.979,159.522170999
080323T3T4a-0056,481142.477,4451710.141,-69.263600558,-50.0865750662,159.972,159.533767955
080323T3T4a-0057,481142.382,4451714.489,-69.2636016715,-50.0865359581,160.124,159.633630316
080323T3T4a-0058,481142.110,4451718.792,-69.2636052613,-50.086497249,160.282,159.80835248
080323T3T4a-0059,481141.988,4451723.050,-69.2636067567,-50.0864589494,160.379,159.98823582
080323T3T4a-0060,481141.739,4451727.320,-69.2636100266,-50.0864205379,160.513,160.143118634
080323T3T4a-0061,481141.560,4451731.553,-69.2636123199,-50.0863824614,160.603,160.307576895
080323T3T4a-0062,481141.319,4451735.836,-69.2636154774,-50.0863439332,160.792,160.486530102
080323T3T4a-0063,481141.133,4451740.077,-69.2636178682,-50.0863057845,160.884,160.662434205
080323T3T4a-0064,481140.936,4451744.556,-69.263620401,-50.0862654949,161.068,160.843723112
080323T3T4a-0065,481140.676,4451748.960,-69.2636238181,-50.0862258778,161.244,161.026823719
080323T3T4a-0066,481140.710,4451753.381,-69.2636231247,-50.0861861172,161.331,161.224101875
080323T3T4a-0067,481140.585,4451757.736,-69.2636246572,-50.0861469451,161.557,161.426922993
080323T3T4a-0068,481140.296,4451762.185,-69.2636284774,-50.0861069224,161.776,161.613699658
080323T3T4a-0069,481140.119,4451766.670,-69.2636307303,-50.0860665795,161.872,161.781085757
080323T3T4a-0070,481139.999,4451770.826,-69.2636322027,-50.0860291974,162.119,161.911092218
080323T3T4a-0071,481140.114,4451775.066,-69.263630386,-50.0859910672,162.250,162.004036218
080323T3T4a-0072,481139.983,4451779.084,-69.2636320189,-50.0859549259,162.516,161.992044973
080323T3T4a-0073,481139.574,4451783.144,-69.2636375357,-50.085918398,162.704,161.961472515
080323T3T4a-0074,481139.527,4451787.376,-69.2636379839,-50.0858803346,162.984,162.062177186
080323T3T4a-0075,481139.423,4451791.421,-69.2636392381,-50.0858439513,163.229,162.30073627
080323T3T4a-0076,481139.172,4451795.389,-69.2636425509,-50.0858082558,163.421,162.606979838
080323T3T4a-0077,481139.099,4451799.080,-69.2636433892,-50.0857750573,163.702,162.897806709
080323T3T4a-0078,481139.017,4451802.852,-69.2636443493,-50.08574113,163.932,163.205949776
080323T3T4a-0079,481138.847,4451806.813,-69.2636465302,-50.0857055,164.213,163.545835647
080323T3T4a-0080,481138.942,4451810.919,-69.2636449997,-50.0856685744,164.565,163.857655189
080323T3T4a-0081,481138.553,4451815.082,-69.2636502318,-50.0856311208,164.803,164.111980893
080323T3T4a-0082,481138.221,4451819.156,-69.2636546715,-50.0855944694,165.195,164.312025028
080323T3T4a-0083,481138.359,4451823.157,-69.2636525451,-50.0855584895,165.504,164.528544095
080323T3T4a-0084,481138.113,4451827.220,-69.2636557833,-50.0855219398,165.779,164.80436596
080323T3T4a-0085,481137.833,4451831.392,-69.2636594913,-50.0854844086,166.198,165.132052591
080323T3T4a-0086,481137.778,4451835.420,-69.2636600614,-50.0854481798,166.488,165.473902117
080323T3T4a-0087,481137.538,4451839.125,-69.2636632333,-50.08541485,166.703,165.82482343
080323T3T4a-0088,481137.498,4451842.396,-69.2636636311,-50.0853854299,167.126,166.141551067
080323T3T4a-0089,481137.239,4451846.233,-69.2636670621,-50.0853509124,167.456,166.534543877
080323T3T4a-0090,481137.126,4451850.477,-69.2636684322,-50.085312739,167.730,166.980216543
080323T3T4a-0091,481137.047,4451854.520,-69.263669337,-50.0852763745,168.174,167.443078428
080323T3T4a-0092,481136.754,4451858.387,-69.2636732418,-50.0852415861,168.490,167.8626816
080323T3T4a-0093,481136.518,4451862.564,-69.2636763345,-50.0852040114,168.844,168.209276678
080323T3T4a-0094,481136.349,4451866.691,-69.2636784931,-50.0851668885,169.283,168.436138821
080323T3T4a-0095,481136.241,4451870.796,-69.2636798002,-50.0851299654,169.611,168.657009455
080323T3T4a-0096,481136.170,4451874.184,-69.2636806255,-50.0850994921,169.931,168.912345922
080323T3T4a-0097,481136.301,4451877.362,-69.2636786376,-50.0850709138,170.262,169.205461835
080323T3T4a-0098,481136.039,4451880.662,-69.263682137,-50.0850412259,170.574,169.538011437
080323T3T4a-0099,481135.883,4451884.330,-69.2636841365,-50.0850082316,170.950,169.932394983
080323T3T4a-0100,481135.607,4451888.268,-69.2636878002,-50.0849728052,171.350,170.389761661
080323T3T4a-0101,481135.481,4451892.231,-69.2636893658,-50.0849371586,171.599,170.900300078
080323T3T4a-0102,481135.376,4451896.055,-69.2636906448,-50.0849027629,171.963,171.361754602
080323T3T4a-0103,481135.409,4451899.482,-69.2636900145,-50.0848719421,172.264,171.700065392
080323T3T4a-0104,481135.311,4451903.121,-69.2636912047,-50.0848392105,172.558,171.984852852
080323T3T4a-0105,481135.164,4451907.043,-69.263693066,-50.084803932,172.891,172.260873141
080323T3T4a-0106,481135.000,4451911.089,-69.2636951587,-50.0847675378,173.129,172.551948509
080323T3T4a-0107,481134.817,4451915.165,-69.2636975155,-50.0847308731,173.431,172.830564366
080323T3T4a-0108,481134.518,4451919.233,-69.2637014942,-50.0846942768,173.779,173.087010265
080323T3T4a-0109,481134.357,4451923.450,-69.2637035365,-50.0846563447,173.943,173.357198592
080323T3T4a-0110,481134.392,4451927.618,-69.2637028416,-50.0846188595,174.262,173.664411379
080323T3T4a-0111,481134.084,4451931.652,-69.2637069478,-50.0845825686,174.388,173.946747153
080323T3T4a-0112,481134.071,4451935.967,-69.2637069166,-50.0845437599,174.661,174.190460381
080323T3T4a-0113,481133.724,4451940.210,-69.2637115575,-50.0845055881,174.810,174.352938546
080323T3T4a-0114,481133.828,4451941.615,-69.2637100345,-50.084492955,174.890,174.399377988
080323T3T4a-0115,481133.946,4451943.636,-69.2637082854,-50.0844747822,174.885,174.459337127
080323T3T4a-0116,481133.856,4451947.852,-69.2637093353,-50.0844368614,175.084,174.566801341
080323T3T4a-0117,481133.687,4451952.523,-69.2637114671,-50.0843948459,175.214,174.653994947
080323T3T4a-0118,481133.653,4451956.939,-69.2637117244,-50.0843551281,175.243,174.71568294
080323T3T4a-0119,481133.538,4451961.406,-69.2637131114,-50.084314949,175.358,174.771750961
080323T3T4a-0120,481133.494,4451965.710,-69.2637135141,-50.0842762382,175.512,174.805302702
080323T3T4a-0121,481133.424,4451970.056,-69.2637142781,-50.0842371488,175.593,174.859454756
080323T3T4a-0122,481133.553,4451974.360,-69.2637122626,-50.0841984434,175.662,174.983863226
080323T3T4a-0123,481133.163,4451978.560,-69.2637175066,-50.084160657,175.678,175.185079844
080323T3T4a-0124,481133.029,4451982.884,-69.2637191663,-50.0841217634,175.791,175.362462498
080323T3T4a-0125,481133.317,4451987.170,-69.2637149292,-50.084083225,175.789,175.407197597
080323T3T4a-0126,481133.174,4451990.969,-69.2637167405,-50.0840490529,175.867,175.384542276
080323T3T4a-0127,481133.019,4451994.862,-69.263718715,-50.084014035,175.965,175.381397166
080323T3T4a-0128,481133.049,4451999.032,-69.2637180899,-50.0839765317,175.919,175.471761277
080323T3T4a-0129,481132.948,4452002.779,-69.2637193167,-50.0839428287,176.015,175.629850512
080323T3T4a-0130,481132.752,4452004.164,-69.263721988,-50.083930366,176.028,175.704622055
080323T3T4a-0131,481132.657,4452006.281,-69.2637232114,-50.083911323,176.071,175.803987854
080323T3T4a-0132,481132.452,4452010.596,-69.2637258639,-50.0838725082,176.072,175.974029742
080323T3T4a-0133,481132.049,4452015.111,-69.263731274,-50.0838318882,176.082,176.132025079
080323T3T4a-0134,481132.090,4452019.807,-69.2637304692,-50.0837896545,176.131,176.24069257
080323T3T4a-0135,481131.728,4452024.375,-69.2637353037,-50.0837485592,176.189,176.281817115
080323T3T4a-0136,481131.498,4452028.869,-69.2637382968,-50.0837081337,176.270,176.281526641
080323T3T4a-0137,481131.222,4452033.302,-69.2637419358,-50.0836682552,176.298,176.25718726
080323T3T4a-0138,481130.682,4452037.698,-69.2637492667,-50.0836287012,176.291,176.218406783
080323T3T4a-0139,481130.818,4452041.088,-69.2637471985,-50.0835982165,176.299,176.155018822
080323T3T4a-0140,481130.260,4452044.261,-69.2637548413,-50.0835696613,176.365,176.123823898
080323T3T4a-0141,481129.994,4452048.295,-69.2637583603,-50.0835333718,176.324,176.032017721
080323T3T4a-0142,481129.585,4452052.449,-69.2637638721,-50.0834959984,176.430,175.878878787
080323T3T4a-0143,481129.301,4452056.849,-69.2637676245,-50.0834564166,176.450,175.738353688
080323T3T4a-0144,481128.951,4452061.380,-69.263772293,-50.0834156544,176.393,175.756763419
080323T3T4a-0145,481128.511,4452065.807,-69.2637782246,-50.0833758248,176.452,175.906269217
080323T3T4a-0146,481128.072,4452069.885,-69.2637841594,-50.083339134,176.491,176.038779693
080323T3T4a-0147,481127.439,4452070.878,-69.2637929581,-50.083330183,176.471,176.067082624
080323T3T4a-0148,481127.208,4452070.997,-69.263796181,-50.0833291054,176.435,176.073327833
080323T3T4b-0001,481192.840,4452087.033,-69.2628780252,-50.0831869612,176.052,175.353833721
080323T3T4b-0002,481193.513,4452083.793,-69.2628687778,-50.0832161225,176.054,175.397034067
080323T3T4b-0003,481193.819,4452079.156,-69.2628647288,-50.0832578366,176.015,175.467530483
080323T3T4b-0004,481193.941,4452074.619,-69.2628632467,-50.0832986455,175.899,175.545734244
080323T3T4b-0005,481194.325,4452069.883,-69.2628581123,-50.0833412524,175.876,175.540256938
080323T3T4b-0006,481194.578,4452065.282,-69.2628548023,-50.083382641,175.805,175.423412935
080323T3T4b-0007,481195.052,4452060.617,-69.2628484064,-50.0834246122,175.783,175.282756731
080323T3T4b-0008,481195.005,4452056.222,-69.2628492795,-50.0834641386,175.770,175.281755396
080323T3T4b-0009,481195.433,4452051.941,-69.2628435077,-50.0835026547,175.677,175.357319839
080323T3T4b-0010,481195.661,4452047.735,-69.2628405277,-50.08354049,175.713,175.463879655
080323T3T4b-0011,481195.940,4452043.241,-69.2628368489,-50.0835809171,175.646,175.561068829
080323T3T4b-0012,481196.330,4452038.762,-69.262831618,-50.0836212128,175.606,175.667677739
080323T3T4b-0013,481196.556,4452034.385,-69.2628286743,-50.0836605859,175.665,175.713739752
080323T3T4b-0014,481196.759,4452030.002,-69.2628260524,-50.0837000123,175.569,175.643948287
080323T3T4b-0015,481197.026,4452025.421,-69.2628225457,-50.0837412215,175.534,175.481635008
080323T3T4b-0016,481197.643,4452020.869,-69.2628141454,-50.0837821809,175.555,175.285001085
080323T3T4b-0017,481197.655,4452018.427,-69.2628140977,-50.0838041442,175.553,175.1648622
080323T3T4b-0018,481197.916,4452014.399,-69.2628106477,-50.0838403796,175.569,174.93684371
080323T3T4b-0019,481198.239,4452010.039,-69.2628063473,-50.0838796029,175.545,174.72411786
080323T3T4b-0020,481198.763,4452005.674,-69.2627992377,-50.0839188776,175.448,174.605423488
080323T3T4b-0021,481198.684,4452001.061,-69.2628005688,-50.0839603636,175.471,174.546874926
080323T3T4b-0022,481198.932,4451996.577,-69.2627973228,-50.0840006998,175.438,174.5595622
080323T3T4b-0023,481199.063,4451991.952,-69.2627957192,-50.0840423004,175.351,174.663784435
080323T3T4b-0024,481199.645,4451987.251,-69.2627878153,-50.0840845988,175.224,174.79707845
080323T3T4b-0025,481199.742,4451982.844,-69.2627866762,-50.0841242376,175.248,174.893619912
080323T3T4b-0026,481199.997,4451978.549,-69.2627833231,-50.0841628742,175.152,174.998537349
080323T3T4b-0027,481200.185,4451974.484,-69.2627808951,-50.08419944,175.094,175.06499358
080323T3T4b-0028,481200.609,4451970.026,-69.2627751878,-50.0842395479,175.033,174.983832382
080323T3T4b-0029,481200.747,4451965.642,-69.2627734744,-50.0842789812,174.930,174.682695047
080323T3T4b-0030,481201.149,4451961.431,-69.2627680624,-50.084316867,174.768,174.377684298
080323T3T4b-0031,481201.529,4451956.761,-69.2627629805,-50.0843588802,174.689,174.214394918
080323T3T4b-0032,481201.992,4451952.466,-69.26275672,-50.0843975233,174.502,174.180678591
080323T3T4b-0033,481202.252,4451948.160,-69.2627532975,-50.0844362589,174.390,174.105481745
080323T3T4b-0034,481202.565,4451944.356,-69.2627491094,-50.0844704814,174.253,173.913559464
080323T3T4b-0035,481202.941,4451940.031,-69.2627440664,-50.0845093916,174.097,173.602612367
080323T3T4b-0036,481203.107,4451935.723,-69.2627419579,-50.0845481422,173.869,173.301458723
080323T3T4b-0037,481203.480,4451930.935,-69.2627369796,-50.0845912165,173.635,173.040676518
080323T3T4b-0038,481203.729,4451926.122,-69.2627337357,-50.0846345116,173.400,172.816654666
080323T3T4b-0039,481203.996,4451921.363,-69.2627302376,-50.0846773217,173.088,172.58669557
080323T3T4b-0040,481204.192,4451916.650,-69.2627277296,-50.0847197158,172.767,172.380569647
080323T3T4b-0041,481204.378,4451911.986,-69.2627253591,-50.0847616689,172.515,172.153493345
080323T3T4b-0042,481204.887,4451907.269,-69.2627184762,-50.0848041089,172.215,171.817397843
080323T3T4b-0043,481205.336,4451902.370,-69.262712441,-50.0848481838,171.901,171.374381242
080323T3T4b-0044,481205.490,4451897.650,-69.2627105204,-50.0848906396,171.498,170.948972308
080323T3T4b-0045,481206.128,4451892.832,-69.2627018393,-50.084933992,171.197,170.510811048
080323T3T4b-0046,481206.255,4451888.623,-69.2627002711,-50.084971851,170.857,170.160671518
080323T3T4b-0047,481206.584,4451884.112,-69.2626958941,-50.0850124326,170.400,169.887768222
080323T3T4b-0048,481207.088,4451879.811,-69.2626890606,-50.085051131,170.139,169.782682141
080323T3T4b-0049,481207.460,4451875.466,-69.2626840744,-50.0850902209,169.741,169.674883132
080323T3T4b-0050,481207.993,4451870.625,-69.2626768621,-50.0851337769,169.331,169.334625351
080323T3T4b-0051,481208.182,4451866.458,-69.262674425,-50.0851712601,169.026,168.865836857
080323T3T4b-0052,481208.285,4451863.451,-69.2626731331,-50.0851983078,168.764,168.508919714
080323T3T4b-0053,481208.117,4451862.757,-69.2626755155,-50.0852045442,168.712,168.434936246
080323T3T4b-0054,481208.500,4451859.313,-69.2626703312,-50.0852355311,168.365,168.092817158
080323T3T4b-0055,481208.873,4451854.907,-69.262665334,-50.0852751697,168.084,167.731813672
080323T3T4b-0056,481209.335,4451850.525,-69.2626590915,-50.0853145952,167.578,167.378141435
080323T3T4b-0057,481209.704,4451845.888,-69.2626541615,-50.0853563113,167.274,166.968188071
080323T3T4b-0058,481209.928,4451841.280,-69.2626512569,-50.0853977619,166.884,166.561414998
080323T3T4b-0059,481210.142,4451836.972,-69.2626484774,-50.0854365141,166.494,166.130522438
080323T3T4b-0060,481210.521,4451832.425,-69.2626434032,-50.085477421,166.091,165.52381002
080323T3T4b-0061,481210.984,4451827.723,-69.2626371624,-50.0855197246,165.768,164.803790134
080323T3T4b-0062,481211.353,4451822.728,-69.26263225,-50.0855646604,165.351,164.265630124
080323T3T4b-0063,481211.604,4451818.164,-69.2626289658,-50.0856057162,164.972,164.076194178
080323T3T4b-0064,481211.965,4451813.711,-69.2626241385,-50.0856457771,164.749,163.996682646
080323T3T4b-0065,481212.250,4451808.966,-69.2626203879,-50.0856884618,164.416,163.848791522
080323T3T4b-0066,481212.575,4451804.321,-69.2626160733,-50.0857302484,164.047,163.683145535
080323T3T4b-0067,481212.841,4451799.766,-69.2626125789,-50.0857712237,163.780,163.528346886
080323T3T4b-0068,481213.157,4451795.312,-69.2626083807,-50.0858112922,163.547,163.415936832
080323T3T4b-0069,481213.650,4451790.655,-69.2626017183,-50.085853192,163.183,163.293654955
080323T3T4b-0070,481213.970,4451786.054,-69.2625974714,-50.0858945827,162.920,163.045022979
080323T3T4b-0071,481214.507,4451781.206,-69.2625902033,-50.0859382018,162.731,162.566090227
080323T3T4b-0072,481214.788,4451776.305,-69.2625865163,-50.0859822894,162.497,162.085952063
080323T3T4b-0073,481215.225,4451771.602,-69.2625806389,-50.0860246012,162.286,161.841312525
080323T3T4b-0074,481215.464,4451766.707,-69.2625775386,-50.0860686335,162.086,161.741235377
080323T3T4b-0075,481215.742,4451762.003,-69.2625738838,-50.0861109492,161.843,161.581079777
080323T3T4b-0076,481215.930,4451757.762,-69.2625714642,-50.086149098,161.684,161.256035014
080323T3T4b-0077,481215.987,4451754.070,-69.2625708489,-50.086182305,161.577,160.911907043
080323T3T4b-0078,481216.276,4451749.510,-69.2625670332,-50.086223326,161.364,160.566399642
080323T3T4b-0079,481216.706,4451744.631,-69.2625612623,-50.0862672204,161.170,160.376517353
080323T3T4b-0080,481217.017,4451740.034,-69.2625571409,-50.0863085749,161.063,160.285032947
080323T3T4b-0081,481217.258,4451735.289,-69.2625540052,-50.0863512582,160.906,160.226557782
080323T3T4b-0082,481217.500,4451730.659,-69.26255085,-50.0863929073,160.704,160.243419523
080323T3T4b-0083,481217.735,4451726.128,-69.2625477877,-50.0864336657,160.602,160.256986079
080323T3T4b-0084,481218.007,4451721.403,-69.2625442177,-50.0864761701,160.411,160.164555312
080323T3T4b-0085,481218.387,4451716.470,-69.2625391483,-50.0865205487,160.288,160.006393296
080323T3T4b-0086,481218.746,4451711.786,-69.2625343601,-50.0865626871,160.198,159.919904707
080323T3T4b-0087,481219.023,4451707.256,-69.2625307107,-50.0866034379,160.075,159.944367877
080323T3T4b-0088,481218.997,4451702.463,-69.2625313096,-50.0866465444,159.891,159.957473927
080323T3T4b-0089,481219.284,4451697.667,-69.2625275334,-50.0866896879,159.754,159.845014796
080323T3T4b-0090,481219.322,4451692.820,-69.2625272403,-50.0867332822,159.621,159.611729566
080323T3T4b-0091,481219.447,4451687.991,-69.2625257303,-50.0867767173,159.558,159.340556455
080323T3T4b-0092,481219.913,4451684.333,-69.262519396,-50.0868096314,159.458,159.107839947
080323T3T4b-0093,481219.889,4451683.677,-69.2625197637,-50.0868155306,159.388,159.054254928
080323T3T4b-0094,481219.607,4451682.063,-69.2625237849,-50.0868300377,159.443,158.914575886
080323T3T4b-0095,481219.621,4451677.985,-69.2625237896,-50.086866715,159.330,158.622958956
080323T3T4b-0096,481220.049,4451673.779,-69.2625180134,-50.0869045565,159.036,158.470707604
080323T3T4b-0097,481220.204,4451668.585,-69.2625161019,-50.0869512754,158.811,158.513431964
080323T3T4b-0098,481220.785,4451664.175,-69.262508197,-50.0869909565,158.756,158.544213908
080323T3T4b-0099,481220.910,4451659.777,-69.2625066658,-50.0870305153,158.578,158.427605147
080323T3T4b-0100,481220.997,4451657.871,-69.2625055433,-50.0870476602,158.824,158.345699649
080323T3T4b-0101,481221.010,4451656.437,-69.262505432,-50.0870605578,158.878,158.279465315
080323T3T4b-0102,481221.258,4451652.015,-69.2625021825,-50.0871003363,158.581,158.088818981
080323T3T4b-0103,481221.496,4451647.800,-69.2624990627,-50.0871382528,158.545,157.98225711
080323T3T4b-0104,481221.591,4451643.700,-69.2624979361,-50.0871751305,158.295,157.92045802
080323T3T4b-0105,481221.912,4451639.523,-69.2624936542,-50.0872127078,158.233,157.814772603
080323T3T4b-0106,481221.978,4451635.348,-69.2624929367,-50.0872502591,158.077,157.58758335
080323T3T4b-0107,481222.157,4451631.242,-69.2624906362,-50.0872871934,158.052,157.267608773
080323T3T4b-0108,481222.257,4451626.998,-69.2624894468,-50.0873253664,157.849,157.01403384
080323T3T4b-0109,481222.384,4451622.694,-69.262487883,-50.0873640798,157.790,156.976045275
080323T3T4b-0110,481222.464,4451618.505,-69.2624869704,-50.0874017575,157.707,157.080022687
080323T3T4b-0111,481222.771,4451614.329,-69.2624828841,-50.0874393254,157.642,157.182319125
080323T3T4b-0112,481223.105,4451610.020,-69.2624784269,-50.0874780903,157.553,157.220418517
080323T3T4b-0113,481223.142,4451605.609,-69.2624781264,-50.0875177632,157.427,157.250688944
080323T3T4b-0114,481223.507,4451601.241,-69.2624732387,-50.0875570598,157.467,157.283850321
080323T3T4b-0115,481223.648,4451596.734,-69.2624714891,-50.0875975994,157.433,157.330549492
080323T3T4b-0116,481223.765,4451594.714,-69.2624699528,-50.0876157706,157.432,157.350168487
080323T3T4b-0117,481223.883,4451592.550,-69.2624684096,-50.087635237,157.437,157.367099792
080323T3T4b-0118,481224.121,4451587.948,-69.2624653087,-50.0876766341,157.438,157.383690031
080323T3T4b-0119,481224.317,4451583.387,-69.2624627929,-50.0877176611,157.422,157.396280253
080323T3T4b-0120,481224.150,4451579.116,-69.2624653371,-50.0877560684,157.429,157.3932756
080323T3T4b-0121,481224.632,4451574.688,-69.2624588169,-50.0877959083,157.371,157.285888496
080323T3T4b-0122,481224.784,4451570.390,-69.2624569032,-50.0878345685,157.426,157.131136684
080323T3T4b-0123,481225.132,4451566.125,-69.2624522481,-50.0878729382,157.348,156.944904627
080323T3T4b-0124,481225.130,4451561.859,-69.2624524855,-50.0879113058,157.341,156.716978492
080323T3T4b-0125,481225.902,4451557.424,-69.2624419118,-50.0879512178,157.352,156.411053573
080323T3T4b-0126,481225.892,4451553.527,-69.2624422429,-50.0879862664,157.224,156.175326977
080323T3T4b-0127,481225.776,4451549.753,-69.2624440498,-50.0880202054,157.092,156.112143575
080323T3T4b-0128,481225.686,4451545.610,-69.2624455114,-50.088057464,156.990,156.240913457
080323T3T4b-0129,481225.925,4451541.390,-69.2624423777,-50.0880954254,156.739,156.28393573
080323T3T4b-0130,481225.983,4451537.171,-69.2624417742,-50.0881333722,156.432,156.006062768
080323T3T4b-0131,481225.697,4451533.072,-69.2624459734,-50.0881702288,156.146,155.504872339
080323T3T4b-0132,481225.522,4451528.872,-69.262448626,-50.0882079974,155.845,154.953419944
080323T3T4b-0133,481225.180,4451524.446,-69.2624536242,-50.0882477932,155.327,154.565369638
080323T3T4b-0134,481224.930,4451519.713,-69.2624573513,-50.0882903531,154.987,154.192617281
080323T3T4b-0135,481224.877,4451515.335,-69.2624583072,-50.0883297263,154.741,153.982551308
080323T3T4b-0136,481224.651,4451510.836,-69.2624616875,-50.0883701824,154.610,154.038849635
080323T3T4b-0137,481224.270,4451506.865,-69.2624672085,-50.0884058848,154.408,154.252098367
080323T3T4b-0138,481224.098,4451503.118,-69.2624697969,-50.0884395792,154.289,154.455252759
080323T3T4b-0139,481223.960,4451499.599,-69.2624718988,-50.0884712241,154.244,154.581636102
080323T3T4b-0140,481223.935,4451496.687,-69.2624723913,-50.0884974134,154.284,154.679291013
080323T3T4b-0141,481223.777,4451492.705,-69.2624747956,-50.0885332218,154.406,154.806515083
080323T3T4b-0142,481223.907,4451489.977,-69.2624731123,-50.088557761,154.470,154.87914506
080323T3T4b-0143,481223.052,4451487.769,-69.2624851728,-50.0885775923,154.544,154.942132719
080323T3T4b-0144,481223.680,4451484.865,-69.2624765367,-50.0886037302,154.608,154.964450881
080323T3T4b-0145,481223.821,4451481.036,-69.2624747537,-50.088638172,154.741,155.024564699
080323T3T4b-0146,481223.842,4451477.200,-69.2624746486,-50.088672673,154.849,155.170348029
080323T3T4b-0147,481223.576,4451473.565,-69.2624785455,-50.0887053571,154.946,155.405386316
080323T3T4b-0148,481223.437,4451469.731,-69.262480677,-50.0887398351,155.229,155.71059414
080323T3T4b-0149,481223.151,4451465.947,-69.2624848608,-50.0887738586,155.470,156.007999048
080323T3T4b-0150,481223.248,4451462.246,-69.2624836867,-50.0888071478,155.817,156.309981758
080323T3T4b-0151,481223.248,4451458.598,-69.2624838659,-50.0888399573,156.131,156.617057996
080323T3T4b-0152,481223.154,4451455.056,-69.2624853539,-50.0888718104,156.449,156.894581857
080323T3T4b-0153,481223.100,4451451.491,-69.2624862839,-50.0889038717,156.795,157.125785115
080323T3T4b-0154,481223.033,4451447.892,-69.2624873973,-50.0889362383,157.056,157.3142369
080323T3T4b-0155,481222.901,4451444.216,-69.2624894231,-50.0889692954,157.334,157.470322526
080323T3T4b-0156,481222.736,4451440.281,-69.2624919229,-50.0890046809,157.452,157.611984142
080323T3T4b-0157,481222.920,4451436.130,-69.2624895547,-50.0890420201,157.539,157.766504621
080323T3T4b-0158,481222.918,4451431.907,-69.2624897901,-50.0890800009,157.724,157.883285459
080323T3T4b-0159,481222.722,4451427.764,-69.2624927335,-50.0891172561,157.886,157.937621225
080323T3T4b-0160,481222.740,4451424.389,-69.2624926477,-50.0891476108,157.888,157.926940482
080323T3T4b-0161,481222.637,4451420.326,-69.2624942872,-50.0891841495,158.006,157.872162462
