Name,x_UTM,y_UTM,x_LL,y_LL,z,z_DEM
260223T2T5c-0310,319688.064,4503307.689,-71.4952398516,-49.5958909692,304.978,303.065333095
260223T2T5c-0311,319690.535,4503310.534,-71.4952043858,-49.5958661405,304.960,302.968717279
260223T2T5c-0312,319692.855,4503313.284,-71.4951710512,-49.5958421204,305.027,303.042588375
260223T2T5c-0313,319695.311,4503316.198,-71.4951357611,-49.5958166671,304.980,303.416781553
260223T2T5c-0314,319697.790,4503318.755,-71.4951003169,-49.5957944287,305.038,303.769455159
260223T2T5c-0315,319700.178,4503321.392,-71.4950660941,-49.5957714443,305.066,303.875276364
260223T2T5c-0316,319702.594,4503324.038,-71.4950314801,-49.5957483873,305.051,303.805500877
260223T2T5c-0317,319705.256,4503326.407,-71.4949935924,-49.5957278929,305.052,303.688259047
260223T2T5c-0318,319708.147,4503328.638,-71.4949526021,-49.5957087068,305.024,303.527272731
260223T2T5c-0319,319711.010,4503331.157,-71.4949118669,-49.5956869243,305.064,303.420353634
260223T2T5c-0320,319713.848,4503333.629,-71.4948714989,-49.5956655567,305.013,303.385317417
260223T2T5c-0321,319716.560,4503336.188,-71.4948328329,-49.5956433697,305.019,303.355641422
260223T2T5c-0322,319719.152,4503338.711,-71.4947958424,-49.5956214705,304.912,303.332839284
260223T2T5c-0323,319721.837,4503341.368,-71.4947575047,-49.5955983948,304.979,303.282632992
260223T2T5c-0324,319724.708,4503343.128,-71.4947170072,-49.5955834351,304.877,303.136622821
260223T2T5c-0325,319727.707,4503345.603,-71.4946744122,-49.5955620885,304.915,302.924647455
260223T2T5c-0326,319730.501,4503347.782,-71.4946347871,-49.5955433406,304.882,302.843045606
260223T2T5c-0327,319732.946,4503350.075,-71.4945999344,-49.5955234643,304.808,302.793614051
260223T2T5c-0328,319735.693,4503352.107,-71.4945610265,-49.5955060234,304.700,302.625376166
260223T2T5c-0329,319738.387,4503354.081,-71.4945228779,-49.5954890878,304.468,302.288675403
260223T2T5c-0330,319740.846,4503356.348,-71.4944878437,-49.5954694493,304.107,301.824564653
260223T2T5c-0331,319742.676,4503357.635,-71.4944619546,-49.5954584296,303.932,301.444647764
260223T2T5c-0332,319744.885,4503359.148,-71.4944307224,-49.5954454921,303.458,300.897823015
260223T2T5c-0333,319746.712,4503360.760,-71.4944047257,-49.595431551,302.830,300.300980538
260223T2T5c-0334,319748.449,4503361.678,-71.4943802916,-49.5954238195,302.293,299.763806381
260223T2T5c-0335,319749.837,4503363.241,-71.4943603864,-49.5954101879,301.571,299.141340843
260223T2T5c-0336,319751.224,4503364.297,-71.4943407275,-49.595401112,300.946,298.580501144
260223T2T5c-0337,319752.570,4503365.676,-71.4943214874,-49.5953891213,300.088,297.933071034
260223T2T5c-0338,319754.322,4503366.873,-71.4942967179,-49.5953788871,299.291,297.188996286
260223T2T5c-0339,319755.789,4503368.349,-71.4942757605,-49.5953660608,298.570,296.409954685
260223T2T5c-0340,319757.022,4503369.271,-71.4942582921,-49.5953581431,297.861,295.815289957
260223T2T5c-0341,319757.886,4503369.992,-71.4942460171,-49.5953519217,297.268,295.36641991
260223T2T5c-0342,319759.159,4503371.035,-71.4942279403,-49.5953429286,296.619,294.694550578
260223T2T5c-0343,319760.579,4503371.924,-71.4942079019,-49.5953353631,295.954,294.008586452
260223T2T5c-0344,319761.531,4503372.884,-71.4941943007,-49.5953270202,295.285,293.435223121
260223T2T5c-0345,319762.883,4503373.707,-71.4941752326,-49.5953200276,294.688,292.773262886
260223T2T5c-0346,319763.917,4503374.447,-71.4941605988,-49.595313686,293.985,292.228028464
260223T2T5c-0347,319764.564,4503375.329,-71.4941512499,-49.5953059531,293.428,291.757107405
260223T2T5c-0348,319765.593,4503376.326,-71.4941365674,-49.5952973006,292.820,291.126501448
260223T2T5c-0349,319766.887,4503377.570,-71.4941181081,-49.5952865075,291.902,290.329120811
260223T2T5c-0350,319768.081,4503378.511,-71.4941011702,-49.5952784074,291.314,289.649389283
260223T2T5c-0351,319769.160,4503379.379,-71.4940858555,-49.595270929,290.594,289.022897894
260223T2T5c-0352,319769.781,4503380.430,-71.4940767886,-49.5952616697,289.925,288.489705211
260223T2T5c-0353,319771.207,4503381.672,-71.4940565054,-49.5952509339,289.229,287.618252229
260223T2T5c-0354,319772.314,4503382.483,-71.4940408299,-49.5952439761,288.565,286.983560621
260223T2T5c-0355,319773.344,4503383.689,-71.4940260377,-49.5952334458,287.817,286.247457729
260223T2T5c-0356,319774.426,4503384.061,-71.4940109091,-49.5952304254,287.302,285.753476659
260223T2T5c-0357,319775.479,4503385.297,-71.4939957852,-49.5952196324,286.331,284.99213445
260223T2T5c-0358,319776.917,4503385.877,-71.4939756397,-49.595214849,285.784,284.299438494
260223T2T5c-0359,319777.373,4503387.054,-71.4939687961,-49.5952044082,285.170,283.745633002
260223T2T5c-0360,319778.647,4503388.452,-71.4939505427,-49.5951922252,284.380,282.80000961
260223T2T5c-0361,319779.393,4503388.694,-71.4939401187,-49.5951902729,283.915,282.437595474
260223T2T5c-0362,319781.282,4503388.956,-71.4939138842,-49.5951884816,283.358,281.646419023
260223T2T5c-0363,319781.374,4503390.563,-71.4939118756,-49.5951740682,282.769,281.010739065
260223T2T5c-0364,319782.162,4503391.681,-71.4939004693,-49.5951642566,282.226,280.299452633
260223T2T5c-0365,319782.883,4503393.371,-71.493889727,-49.5951492848,281.331,279.408215061
260223T2T5c-0366,319784.272,4503393.810,-71.4938703236,-49.5951457539,280.565,278.795421009
260223T2T5c-0367,319785.780,4503395.280,-71.4938488024,-49.5951329937,279.451,277.835368642
260223T2T5c-0368,319786.924,4503396.155,-71.493832586,-49.5951254717,278.923,277.233468391
260223T2T5c-0369,319787.970,4503397.318,-71.4938175925,-49.5951153325,278.263,276.579638582
260223T2T5c-0370,319788.642,4503397.828,-71.4938080686,-49.5951109499,277.876,276.240189097
260223T2T5c-0371,319789.663,4503398.455,-71.4937936664,-49.5951056198,277.155,275.764539631
260223T2T5c-0372,319790.610,4503399.111,-71.4937802739,-49.5951000071,276.552,275.279754597
260223T2T5c-0373,319791.337,4503400.448,-71.4937696106,-49.5950882093,275.882,274.596950434
260223T2T5c-0374,319792.616,4503401.224,-71.4937515734,-49.5950816172,275.165,273.936124469
260223T2T5c-0375,319793.984,4503402.133,-71.4937322448,-49.5950738565,274.372,273.179265677
260223T2T5c-0376,319812.415,4503420.132,-71.4934691959,-49.594917607,263.753,262.673321773
260223T2T5c-0377,319814.048,4503421.033,-71.4934462077,-49.5949099971,263.234,262.063309145
260223T2T5c-0378,319815.041,4503422.437,-71.4934318365,-49.5948976764,262.693,261.476936172
260223T2T5c-0379,319815.932,4503423.324,-71.4934191123,-49.5948899712,262.184,261.045656441
260223T2T5c-0380,319817.000,4503424.144,-71.493403972,-49.5948829208,261.772,260.586377768
260223T2T5c-0381,319818.747,4503425.245,-71.4933793161,-49.5948735476,260.987,259.890258865
260223T2T5c-0382,319820.616,4503427.210,-71.4933525777,-49.5948564467,260.184,258.986077859
260223T2T5c-0383,319822.434,4503428.683,-71.4933267698,-49.5948437518,259.341,258.224679983
260223T2T5c-0384,319824.032,4503430.270,-71.493303951,-49.5948299669,258.676,257.500027827
260223T2T5c-0385,319825.178,4503431.687,-71.4932874588,-49.5948175749,258.141,256.925549083
260223T2T5c-0386,319827.023,4503433.181,-71.493261268,-49.5948046994,257.308,256.185729446
260223T2T5c-0387,319828.273,4503434.403,-71.4932434275,-49.5947940907,256.808,255.669458177
260223T2T5c-0388,319829.859,4503435.901,-71.4932208154,-49.594781102,256.117,255.077869488
260223T2T5c-0389,319831.663,4503437.794,-71.4931950086,-49.5947646287,255.484,254.465564587
260223T2T5c-0390,319833.776,4503439.234,-71.4931651378,-49.5947523182,254.904,253.955614484
260223T2T5c-0391,319836.185,4503441.134,-71.4931309641,-49.5947359622,254.134,253.383008833
260223T2T5c-0392,319838.349,4503443.306,-71.4931000527,-49.594717089,253.522,252.8545219
260223T2T5c-0393,319841.731,4503446.026,-71.4930520522,-49.5946936543,252.942,252.379808776
260223T2T5c-0394,319844.680,4503448.818,-71.4930100046,-49.5946694435,252.596,252.111539701
260223T2T5c-0395,319847.663,4503451.848,-71.492967378,-49.5946431041,252.330,251.757179452
260223T2T5c-0396,319850.842,4503454.360,-71.4929222792,-49.594621478,252.172,251.446794142
260223T2T5c-0397,319853.967,4503457.039,-71.4928778505,-49.594598335,252.224,251.257638208
260223T2T5c-0398,319856.701,4503459.627,-71.4928388688,-49.5945758933,252.300,251.298017104
260223T2T5c-0399,319859.573,4503462.076,-71.4927980431,-49.5945547417,252.415,251.435596351
260223T2T5c-0400,319862.387,4503464.770,-71.492757907,-49.5945313713,252.500,251.380480949
260223T2T5c-0401,319864.922,4503467.377,-71.4927216678,-49.5945086995,252.689,251.164639292
260223T2T5c-0402,319867.661,4503469.924,-71.4926826359,-49.5944866277,252.699,251.007340208
260223T2T5c-0403,319870.519,4503472.240,-71.4926420648,-49.5944666671,252.744,251.025308624
260223T2T5c-0404,319873.196,4503474.614,-71.4926039694,-49.5944461313,252.842,251.109253791
260223T2T5c-0405,319876.300,4503476.781,-71.4925600659,-49.5944275829,252.782,251.20141121
260223T2T5c-0406,319879.197,4503479.273,-71.4925188752,-49.5944060523,252.846,251.320127406
260223T2T5c-0407,319882.100,4503481.650,-71.4924776542,-49.5943855569,252.772,251.439233521
260223T2T5c-0408,319884.760,4503483.852,-71.4924398727,-49.5943665617,252.817,251.543468297
260223T2T5c-0409,319887.386,4503485.954,-71.4924026071,-49.5943484549,252.852,251.533378955
260223T2T5c-0410,319889.912,4503488.170,-71.4923666717,-49.5943292939,252.832,251.426656255
260223T2T5c-0411,319892.702,4503490.485,-71.4923270414,-49.5943093219,252.862,251.390652844
260223T2T5c-0412,319894.885,4503492.798,-71.4922958034,-49.5942891871,252.815,251.504641101
260223T2T5c-0413,319897.599,4503495.243,-71.4922571642,-49.5942680243,252.871,251.62985283
260223T2T5c-0414,319900.327,4503497.770,-71.492218294,-49.5942461287,252.871,251.662941221
260223T2T5c-0415,319902.395,4503500.213,-71.4921885862,-49.5942247914,252.843,251.643719837
260223T2T5c-0416,319904.997,4503502.438,-71.4921515963,-49.5942055721,252.811,251.57657181
260223T2T5c-0417,319907.797,4503504.457,-71.4921119635,-49.5941882629,252.785,251.474742486
260223T2T5c-0418,319910.364,4503507.011,-71.4920753067,-49.5941660767,252.772,251.321936651
260223T2T5c-0419,319913.317,4503509.074,-71.4920335388,-49.5941484177,252.707,251.165159899
260223T2T5c-0420,319916.103,4503511.326,-71.4919939929,-49.5941290105,252.751,251.032687059
260223T2T5c-0421,319918.888,4503513.439,-71.4919545246,-49.5941108521,252.737,250.951929566
260223T2T5c-0422,319921.869,4503515.655,-71.4919122996,-49.5940918265,252.725,250.918065378
260223T2T5c-0423,319923.949,4503518.054,-71.4918824463,-49.5940708881,252.719,250.903781921
260223T2T5c-0424,319926.647,4503520.252,-71.4918441418,-49.5940519399,252.617,251.046258515
260223T2T5c-0425,319929.133,4503522.601,-71.4918086989,-49.5940315717,252.552,251.18296729
260223T2T5c-0426,319931.305,4503524.738,-71.491777694,-49.594013015,252.513,251.207155117
260223T2T5c-0427,319933.673,4503527.068,-71.4917438911,-49.5939927823,252.411,251.10424362
260223T2T5c-0428,319935.973,4503529.437,-71.4917110104,-49.593972179,252.384,250.954478069
260223T2T5c-0429,319938.564,4503531.615,-71.4916741944,-49.5939533786,252.322,250.810614141
260223T2T5c-0430,319941.039,4503533.827,-71.4916389664,-49.5939342381,252.224,250.694349444
260223T2T5c-0431,319943.636,4503536.010,-71.4916020653,-49.5939153946,252.235,250.495991283
260223T2T5c-0432,319945.976,4503538.665,-71.4915685007,-49.593892233,252.182,250.319750813
260223T2T5c-0433,319948.501,4503540.840,-71.4915325986,-49.5938734399,252.198,250.282210059
260223T2T5c-0434,319950.761,4503543.304,-71.4915002275,-49.5938519709,252.249,250.330472925
260223T2T5c-0435,319953.064,4503545.832,-71.4914672327,-49.5938299395,252.265,250.381771785
260223T2T5c-0436,319955.522,4503547.843,-71.491432332,-49.5938126002,252.300,250.462897926
260223T2T5c-0437,319957.987,4503550.252,-71.4913971523,-49.5937916864,252.400,250.661391229
260223-Base3,320280.337,4503760.028,-71.486845044,-49.5920024831,251.719,249.982164915
260223T0T2a-0001,320919.599,4503535.547,-71.4781103464,-49.5942093668,252.316,251.018060323
260223T0T2a-0002,320919.559,4503535.520,-71.4781109117,-49.5942095976,252.316,251.018029264
260223T0T2a-0003,320919.548,4503535.605,-71.478111025,-49.5942088305,252.323,251.017787354
260223T0T2a-0004,320919.590,4503535.637,-71.4781104298,-49.5942085554,252.324,251.017797391
260223T0T2a-0005,320919.877,4503535.800,-71.478106388,-49.5942071756,252.249,251.018906844
260223T0T2a-0006,320920.530,4503536.496,-71.4780970436,-49.5942011146,252.297,251.02498006
260223T0T2a-0007,320921.363,4503537.213,-71.4780852013,-49.5941949181,252.280,251.038302141
260223T0T2a-0008,320922.299,4503538.018,-71.478071895,-49.5941879614,252.229,251.053678676
260223T0T2a-0009,320923.364,4503538.794,-71.4780568185,-49.5941813034,252.227,251.066612429
260223T0T2a-0010,320924.306,4503539.581,-71.4780434375,-49.5941745102,252.268,251.064966517
260223T0T2a-0011,320925.359,4503540.458,-71.4780284809,-49.5941669411,252.285,251.046228608
260223T0T2a-0012,320926.340,4503541.354,-71.4780145111,-49.5941591799,252.251,251.008208473
260223T0T2a-0013,320927.311,4503542.038,-71.4780007761,-49.5941533208,252.273,250.962970505
260223T0T2a-0014,320928.453,4503542.896,-71.4779845978,-49.5941459488,252.257,250.892441904
260223T0T2a-0015,320929.632,4503543.797,-71.4779678885,-49.5941382013,252.227,250.813971534
260223T0T2a-0016,320930.597,4503544.694,-71.4779541394,-49.5941304264,252.264,250.748723764
260223T0T2a-0017,320931.643,4503545.523,-71.4779393015,-49.5941232865,252.243,250.691160623
260223T0T2a-0018,320932.773,4503546.370,-71.4779232942,-49.5941160097,252.245,250.64061503
260223T0T2a-0019,320933.846,4503547.158,-71.4779081017,-49.5941092463,252.215,250.601933843
260223T0T2a-0020,320934.947,4503547.973,-71.4778925099,-49.5941022485,252.197,250.568819265
260223T0T2a-0021,320936.039,4503548.896,-71.4778769933,-49.5940942776,252.205,250.540399844
260223T0T2a-0022,320937.071,4503549.772,-71.4778623275,-49.5940867112,252.246,250.52128224
260223T0T2a-0023,320937.937,4503550.704,-71.4778499311,-49.5940785924,252.298,250.510396726
260223T0T2a-0024,320939.046,4503551.310,-71.4778343239,-49.5940734751,252.307,250.515164691
260223T0T2a-0025,320940.117,4503552.279,-71.4778190767,-49.5940650846,252.355,250.528953634
260223T0T2a-0026,320941.090,4503553.036,-71.4778052808,-49.5940585701,252.346,250.551453281
260223T0T2a-0027,320942.125,4503553.911,-71.4777905741,-49.5940510136,252.362,250.582456192
260223T0T2a-0028,320943.047,4503554.808,-71.4777774195,-49.5940432259,252.386,250.613150887
260223T0T2a-0029,320944.058,4503555.531,-71.4777631138,-49.5940370282,252.358,250.650954335
260223T0T2a-0030,320945.085,4503556.165,-71.4777486275,-49.594031635,252.396,250.697860373
260223T0T2a-0031,320946.035,4503557.006,-71.4777351113,-49.5940243588,252.320,250.742997504
260223T0T2a-0032,320946.922,4503557.824,-71.4777224766,-49.5940172707,252.330,250.77534351
260223T0T2a-0033,320947.928,4503558.655,-71.4777081908,-49.594010101,252.309,250.792335395
260223T0T2a-0034,320948.846,4503559.428,-71.477695148,-49.5940034264,252.316,250.781305594
260223T0T2a-0035,320949.750,4503560.199,-71.4776822997,-49.5939967657,252.330,250.738419061
260223T0T2a-0036,320950.508,4503560.942,-71.4776714824,-49.5939903133,252.317,250.669333434
260223T0T2a-0037,320951.408,4503561.616,-71.4776587336,-49.593984523,252.271,250.56824721
260223T0T2a-0038,320952.293,4503562.157,-71.4776462527,-49.5939799235,252.205,250.455822916
260223T0T2a-0039,320952.885,4503562.891,-71.4776377344,-49.5939735029,252.147,250.333601165
260223T0T2a-0040,320953.744,4503563.338,-71.4776256557,-49.5939697403,251.901,250.20015462
260223T0T2a-0041,320954.749,4503563.952,-71.4776114826,-49.5939645203,251.680,250.015093976
260223T0T2a-0042,320955.485,4503564.600,-71.4776010128,-49.5939589152,251.421,249.842196257
260223T0T2a-0043,320956.392,4503565.285,-71.4775881622,-49.5939530281,251.296,249.626267148
260223T0T2a-0044,320956.971,4503565.824,-71.4775799124,-49.5939483559,250.936,249.465458083
260223T0T2a-0045,320957.537,4503566.385,-71.4775718324,-49.5939434822,250.722,249.295763611
260223T0T2a-0046,320958.149,4503566.800,-71.4775631829,-49.5939399341,250.500,249.131460664
260223T0T2a-0047,320958.594,4503567.340,-71.4775567851,-49.5939352133,250.380,248.971796795
260223T0T2a-0048,320959.255,4503567.656,-71.4775475034,-49.5939325693,250.118,248.797933094
260223T0T2a-0049,320959.701,4503568.176,-71.4775411009,-49.5939280285,250.003,248.627290096
260223T0T2a-0050,320960.296,4503568.719,-71.4775326281,-49.5939233251,249.746,248.415332337
260223T0T2a-0051,320961.006,4503569.041,-71.4775226663,-49.5939206418,249.374,248.205544981
260223T0T2a-0052,320961.712,4503569.352,-71.4775127647,-49.5939180561,248.944,247.991611643
260223T0T2a-0053,320962.045,4503569.850,-71.4775079344,-49.5939136795,248.985,247.832105124
260223T0T2a-0054,320962.530,4503569.977,-71.4775011718,-49.5939126818,248.712,247.694462571
260223T0T2a-0055,320962.749,4503570.323,-71.4774979867,-49.5939096374,248.628,247.584728749
260223T0T2a-0056,320963.171,4503570.662,-71.4774919984,-49.593906716,248.416,247.425479748
260223T0T2a-0057,320963.489,4503571.072,-71.4774874156,-49.5939031258,248.267,247.279041655
260223T0T2a-0058,320963.818,4503571.478,-71.4774826825,-49.5938995748,248.112,247.129504057
260223T0T2a-0059,320964.235,4503571.637,-71.4774768453,-49.5938982694,248.001,246.998657304
260223T0T2a-0060,320964.471,4503571.646,-71.4774735787,-49.5938982584,248.003,246.938026845
260223T0T2a-0061,320964.438,4503571.829,-71.4774739516,-49.5938966042,247.981,246.915411411
260223T0T2a-0062,320964.954,4503571.798,-71.4774668324,-49.5938970355,247.641,246.791166375
260223T0T2a-0063,320921.380,4503534.178,-71.478086349,-49.5942221965,252.334,251.081794069
260223T0T2a-0064,320921.637,4503534.391,-71.4780826991,-49.5942203585,252.328,251.089019439
260223T0T2a-0065,320922.315,4503534.808,-71.4780731362,-49.594216812,252.270,251.11296986
260223T0T2a-0066,320923.204,4503535.301,-71.4780606217,-49.5942126451,252.235,251.14596249
260223T0T2a-0067,320924.147,4503536.050,-71.4780472442,-49.5942061936,252.284,251.168225673
260223T0T2a-0068,320924.931,4503536.804,-71.4780360624,-49.5941996501,252.320,251.171798609
260223T0T2a-0069,320925.903,4503537.694,-71.4780222197,-49.5941919402,252.264,251.159603933
260223T0T2a-0070,320926.889,4503538.451,-71.478008244,-49.5941854296,252.280,251.130766349
260223T0T2a-0071,320927.935,4503539.225,-71.4779934312,-49.594178784,252.248,251.075912372
260223T0T2a-0072,320928.991,4503539.953,-71.477978501,-49.5941725547,252.245,251.001483328
260223T0T2a-0073,320930.105,4503540.795,-71.4779627172,-49.5941653181,252.231,250.910004399
260223T0T2a-0074,320931.212,4503541.686,-71.4779470077,-49.5941576392,252.222,250.820073604
260223T0T2a-0075,320932.299,4503542.604,-71.4779315625,-49.5941497117,252.245,250.742360303
260223T0T2a-0076,320933.256,4503543.456,-71.4779179445,-49.5941423388,252.244,250.686415309
260223T0T2a-0077,320934.306,4503544.327,-71.4779030322,-49.5941348226,252.241,250.641262503
260223T0T2a-0078,320935.441,4503545.171,-71.4778869571,-49.5941275743,252.281,250.608682249
260223T0T2a-0079,320936.509,4503546.106,-71.4778717668,-49.5941194884,252.248,250.584857795
260223T0T2a-0080,320937.537,4503547.010,-71.4778571436,-49.5941116692,252.279,250.566471647
260223T0T2a-0081,320938.682,4503547.850,-71.4778409321,-49.5941044598,252.296,250.553060115
260223T0T2a-0082,320939.802,4503548.459,-71.4778251715,-49.5940993188,252.327,250.548539503
260223T0T2a-0083,320941.025,4503549.101,-71.4778079719,-49.5940939118,252.337,250.550514649
260223T0T2a-0084,320941.882,4503550.031,-71.4777957008,-49.5940858083,252.404,250.554763703
260223T0T2a-0085,320943.075,4503550.844,-71.4777788381,-49.5940788557,252.399,250.571246395
260223T0T2a-0086,320944.130,4503551.673,-71.4777638758,-49.5940717185,252.402,250.600334305
260223T0T2a-0087,320945.170,4503552.542,-71.4777491027,-49.5940642174,252.396,250.648460313
260223T0T2a-0088,320946.169,4503553.404,-71.4777348996,-49.594056767,252.376,250.703978609
260223T0T2a-0089,320947.240,4503554.150,-71.477719754,-49.5940503804,252.348,250.759346685
260223T0T2a-0090,320948.310,4503554.883,-71.4777046281,-49.5940441103,252.299,250.802890528
260223T0T2a-0091,320949.373,4503555.736,-71.4776895443,-49.5940367597,252.317,250.825549351
260223T0T2a-0092,320950.458,4503556.587,-71.4776741573,-49.5940294337,252.317,250.814016535
260223T0T2a-0093,320951.500,4503557.354,-71.4776594031,-49.5940228498,252.304,250.762714197
260223T0T2a-0094,320952.424,4503558.074,-71.4776463015,-49.5940166532,252.265,250.688775529
260223T0T2a-0095,320953.422,4503558.777,-71.4776321846,-49.5940106314,252.273,250.583621635
260223T0T2a-0096,320954.290,4503559.561,-71.477619828,-49.5940038431,252.258,250.460698573
260223T0T2a-0097,320955.165,4503560.315,-71.4776073883,-49.5939973266,252.075,250.312329001
260223T0T2a-0098,320956.080,4503561.014,-71.4775944207,-49.5939913161,251.889,250.139847432
260223T0T2a-0099,320956.884,4503561.579,-71.4775830487,-49.5939864769,251.639,249.975193618
260223T0T2a-0100,320957.695,4503562.200,-71.4775715543,-49.5939811365,251.438,249.788621865
260223T0T2a-0101,320958.520,4503562.781,-71.4775598847,-49.5939761598,251.067,249.588139025
260223T0T2a-0102,320959.199,4503563.338,-71.4775502443,-49.5939713555,250.826,249.401236431
260223T0T2a-0103,320959.742,4503564.035,-71.4775424202,-49.5939652528,250.643,249.208454082
260223T0T2a-0104,320960.244,4503564.514,-71.4775352623,-49.593961097,250.473,249.040964463
260223T0T2a-0105,320960.870,4503564.979,-71.4775263965,-49.5939571037,250.237,248.839808388
260223T0T2a-0106,320961.414,4503565.497,-71.4775186402,-49.5939526099,250.041,248.642390003
260223T0T2a-0107,320961.816,4503566.031,-71.4775128396,-49.5939479303,249.782,248.47127759
260223T0T2a-0108,320962.343,4503566.304,-71.4775054298,-49.593945633,249.597,248.303775849
260223T0T2a-0109,320963.099,4503566.606,-71.4774948411,-49.593943143,249.309,248.071910946
260223T0T2a-0110,320963.549,4503567.037,-71.4774884239,-49.5939394032,248.993,247.895622065
260223T0T2a-0111,320964.013,4503567.581,-71.4774817617,-49.593934652,248.885,247.697730354
260223T0T2a-0112,320964.575,4503567.898,-71.4774738481,-49.5939319698,248.613,247.507708213
260223T0T2a-0113,320965.131,4503568.363,-71.47746595,-49.5939279558,248.264,247.296770722
260223T0T2a-0114,320965.645,4503568.938,-71.4774585824,-49.5939229408,248.005,247.079421086
260223T0T2a-0115,320966.259,4503569.393,-71.4774498871,-49.5939190339,247.753,246.85548285
260223T0T2a-0116,320966.702,4503569.804,-71.4774435758,-49.5939154717,247.535,246.681298788
260223T0T2a-0117,320967.118,4503569.934,-71.4774377657,-49.5939144266,247.284,246.557069868
260223T0T2a-0118,320967.611,4503570.327,-71.4774307713,-49.593911041,247.081,246.368783649
260223T0T2a-0119,320968.251,4503570.741,-71.4774217352,-49.5939075101,246.961,246.13517296
260223T0T2a-0120,320968.826,4503571.139,-71.477413605,-49.5939041038,246.531,245.916749514
260223T0T2a-0121,320969.282,4503571.527,-71.4774071244,-49.5939007522,246.429,245.728346168
260223T0T2a-0122,320969.778,4503572.105,-71.4774000044,-49.5938957049,246.308,245.492820292
260223T0T2a-0123,320970.386,4503572.129,-71.4773915883,-49.5938956693,246.173,245.324013668
260223T0T2a-0124,320970.913,4503572.364,-71.4773841959,-49.5938937135,245.929,245.138805294
260223T0T2a-0125,320971.455,4503572.830,-71.4773764909,-49.5938896864,245.581,244.906621903
260223T0T2a-0126,320971.917,4503573.105,-71.4773699788,-49.5938873519,245.287,244.731303482
260223T0T2a-0127,320972.320,4503573.305,-71.4773643166,-49.593885674,245.036,244.586324335
260223T0T2a-0128,320972.960,4503573.724,-71.4773552782,-49.5938820982,244.768,244.338070683
260223T0T2a-0129,320973.424,4503574.012,-71.4773487326,-49.5938796475,244.572,244.163211602
260223T0T2a-0130,320974.168,4503574.231,-71.4773383476,-49.5938778998,244.324,243.937761147
260223T0T2a-0131,320974.567,4503574.675,-71.4773326295,-49.593874028,244.120,243.755074395
260223T0T2a-0132,320975.087,4503575.111,-71.4773252423,-49.593870264,243.878,243.549594053
260223T0T2a-0133,320975.616,4503575.545,-71.4773177317,-49.5938665205,243.721,243.347130754
260223T0T2a-0134,320976.026,4503576.057,-71.4773118305,-49.5938620409,243.455,243.158455699
260223T0T2a-0135,320976.599,4503576.525,-71.4773036961,-49.593858005,243.258,242.951272097
260223T0T2a-0136,320977.246,4503576.943,-71.4772945614,-49.5938544403,242.914,242.748083613
260223T0T2a-0137,320977.926,4503577.590,-71.4772848663,-49.5938488275,242.724,242.505658136
260223T0T2a-0138,320992.525,4503590.308,-71.4770772545,-49.5937388618,240.123,239.553796746
260223T0T2a-0139,320993.384,4503591.189,-71.4770649783,-49.5937311992,240.031,239.348796227
260223T0T2a-0140,320994.173,4503592.091,-71.4770536603,-49.5937233271,239.950,239.161548471
260223T0T2a-0141,320995.134,4503592.763,-71.4770400692,-49.5937175728,239.965,238.98954769
260223T0T2a-0142,320996.168,4503593.329,-71.4770255172,-49.5937127927,239.931,238.842869506
260223T0T2a-0143,320997.233,4503594.039,-71.4770104711,-49.5937067277,239.912,238.720482349
260223T0T2a-0144,320998.249,4503594.663,-71.4769961416,-49.593701421,239.865,238.648607272
260223T0T2a-0145,320999.329,4503595.317,-71.4769809136,-49.5936958637,239.847,238.610718196
260223T0T2a-0146,321000.389,4503596.025,-71.4769659376,-49.5936898151,239.801,238.599427423
260223T0T2a-0147,321001.512,4503596.771,-71.4769500733,-49.5936834438,239.732,238.610765488
260223T0T2a-0148,321002.479,4503597.489,-71.4769363784,-49.5936772779,239.652,238.631962443
260223T0T2a-0149,321003.642,4503598.236,-71.4769199607,-49.5936709094,239.651,238.670612757
260223T0T2a-0150,321004.550,4503598.959,-71.4769070791,-49.5936646811,239.693,238.701581919
260223T0T2a-0151,321005.550,4503599.628,-71.4768929503,-49.5936589653,239.671,238.735447947
260223T0T2a-0152,321006.584,4503600.257,-71.4768783696,-49.5936536189,239.594,238.767887781
260223T0T2a-0153,321007.576,4503600.976,-71.4768643286,-49.5936474514,239.565,238.804187857
260223T0T2a-0154,321008.574,4503601.775,-71.4768501683,-49.5936405668,239.576,238.838334644
260223T0T2a-0155,321009.412,4503602.446,-71.4768382781,-49.5936347851,239.619,238.859902624
260223T0T2a-0156,321010.396,4503603.216,-71.4768243245,-49.5936281569,239.625,238.872650409
260223T0T2a-0157,321011.406,4503603.914,-71.4768100442,-49.5936221834,239.586,238.871622286
260223T0T2a-0158,321012.327,4503604.692,-71.4767969579,-49.5936154647,239.656,238.85212729
260223T0T2a-0159,321013.183,4503605.418,-71.4767847938,-49.593609194,239.676,238.823740108
260223T0T2a-0160,321013.897,4503606.267,-71.4767745368,-49.593601776,239.656,238.786855838
260223T0T2a-0161,321014.675,4503607.024,-71.4767634369,-49.5935952037,239.679,238.74627859
260223T0T2a-0162,321015.623,4503607.734,-71.4767500083,-49.593589104,239.716,238.700648633
260223T0T2a-0163,321016.525,4503608.422,-71.4767372256,-49.5935831884,239.675,238.661436176
